"model","log_marginal","post_prob"
"null",-8.07407102153185,0.999997420116754
"x2",-21.7133955311853,1.1926568534526e-06
"x1",-22.4630122671636,5.63587167765131e-07
"x3",-22.6136920933085,4.84754310009184e-07
"x4",-22.971673713448,3.38884914721007e-07
"int34_1",-56.0682179883589,1.43352637638467e-21
"int12_3",-56.2679144436844,1.17402844569536e-21
"int12_4",-57.3518952177488,3.97110847973627e-22
"int14_2",-57.4227920458051,3.69931786450573e-22
"int23_1",-58.4664476327477,1.30277011456245e-22
"main",-59.1012958515077,6.90488912136265e-23
"int13_2",-59.2028179028615,6.23829980212336e-23
"int24_1",-60.3392792846091,2.00219943917577e-23
"int34_2",-60.7851315034834,1.28196502562795e-23
"int14_3",-62.995337912901,1.40603369830513e-24
"int13_4",-63.7587569822546,6.55310369670119e-25
"int23_4",-67.5342315610453,1.50237816874412e-26
"int24_3",-67.9899733300722,9.52473998437928e-27
"int34",-69.0512268271847,3.2957676838682e-27
"int12",-70.7344980886046,6.12239253288271e-28
"int14",-71.6448489631932,2.46354675590854e-28
"int13",-72.8804950775992,7.16022253554849e-29
"int23",-73.5974811879884,3.49577448972096e-29
"int24",-74.4018521809039,1.56390196442964e-29
"full",-103.290830099874,4.4451439250106e-42
"int134_2",-108.420680982703,2.63038849150184e-44
"int234_1",-112.835282191968,3.18260653900726e-46
"int124_3",-114.132584270709,8.69704699044056e-47
"int123_4",-114.992639185511,3.68005841926213e-47
