"model","log_marginal","post_prob"
"null",3.71741916128498,0.997510277781318
"x1",-2.27572282973503,0.00248959603215128
"x3",-12.3379977037927,1.0620340231273e-07
"x2",-14.0659810085216,1.88662165863408e-08
"x4",-16.8933823481777,1.11624625782745e-09
"int12_3",-24.3678224307851,6.3336189707211e-13
"int12_4",-27.4033709960074,3.04319611847469e-14
"main",-31.0275086663586,8.11683933167192e-16
"int13_2",-31.4608832745435,5.26228964280151e-16
"int23_1",-31.7669338167474,3.87488383054331e-16
"int24_1",-33.4255542695713,7.37783565051301e-17
"int14_2",-33.4321671134671,7.32920813535659e-17
"int12",-39.9897368292038,1.04025715776236e-19
"int23",-46.2893516810719,1.91096505104e-22
"int13",-46.4955254802893,1.55493629595998e-22
"int13_4",-46.6160396331734,1.37839589023483e-22
"int34",-46.7233733732351,1.23811081877969e-22
"int14",-46.809549713538,1.13588302530515e-22
"int24",-46.8328932482542,1.10967458935317e-22
"int34_1",-46.902072298411,1.03550347678874e-22
"int14_3",-47.3006465812104,6.95109061047806e-23
"int23_4",-53.7796571402006,1.06722113125508e-25
"int24_3",-54.5076631001358,5.15330022431523e-26
"int34_2",-56.3982295387486,7.78077528360617e-27
"int124_3",-84.9917344104877,2.97181307126496e-39
"int123_4",-86.07758382432,1.00332834109931e-39
"int134_2",-92.5927797711456,1.4856942131015e-42
"int234_1",-93.2273205294748,7.87683742458774e-43
"full",-191.861411442075,1.14844571313088e-85
