"model","log_marginal","post_prob"
"int12_3",-1.70742420367413,0.462315758515353
"x2",-2.03215895320118,0.334124396448215
"null",-2.82981090201967,0.150484700208001
"x1",-4.05604964875187,0.0441513132829843
"int23_1",-6.26095875180824,0.00486814796199247
"int13_2",-7.13945046776569,0.00202227244833676
"main",-7.36325946033713,0.00161674175396824
"int12_4",-9.12664025242119,0.000277213328245711
"int12",-9.86341848838964,0.000132689141675955
"int23",-14.149791593061,1.82510223969239e-06
"int14_2",-14.5128648291074,1.26942338672442e-06
"int34",-14.8126937430181,9.40572879815879e-07
"int24_1",-14.9389315144029,8.29025873261195e-07
"int14",-15.1181680483284,6.92989488475077e-07
"int13",-15.2305165965808,6.19347362613067e-07
"int24",-15.6985474388585,3.87856505641915e-07
"x3",-16.4744223897134,1.78530684703029e-07
"x4",-18.5404275797346,2.26182092191404e-08
"int34_2",-22.2032357504515,5.80391228352387e-10
"int13_4",-23.0384549653282,2.51761747259604e-10
"int24_3",-23.174031167428,2.198415348794e-10
"int23_4",-23.2959558536348,1.94607031969466e-10
"int34_1",-23.7757918571648,1.20439349320019e-10
"int14_3",-24.2167837199426,7.74904294911658e-11
"int123_4",-31.4961689626042,5.34381267144412e-14
"int124_3",-32.9625785520128,1.23309811128776e-14
"int234_1",-36.674681835564,3.01197706284699e-16
"int134_2",-37.2432653844378,1.70576407090027e-16
"full",-82.9168316366922,2.48966646923076e-36
