"model","log_marginal","post_prob"
"null",-0.409108923546569,0.998637258074065
"x2",-7.51023947023516,0.000823049496128491
"x1",-7.93322696080282,0.000539168883561693
"x3",-15.1631033704244,3.90687387119996e-07
"x4",-16.2458090989923,1.32317189410426e-07
"int12_3",-21.8205393158079,5.01812755131178e-10
"int12_4",-24.360403063964,3.95815580591136e-11
"int13_2",-29.5162248707191,2.28216964791971e-13
"int23_1",-31.7803689137083,2.37160665851504e-14
"main",-32.137488490026,1.65938667986054e-14
"int14_2",-33.7718506838197,3.23707765135077e-15
"int24_1",-34.1316101591426,2.25897571706795e-15
"int12",-37.6371079512513,6.78411521637283e-17
"int13",-45.2928623131212,3.2110076546984e-20
"int23",-47.533109788089,3.41754486322985e-21
"int14",-47.5358270630995,3.40827105941962e-21
"int34",-47.8193910940379,2.56675155001853e-21
"int24",-47.904893982073,2.35640752253613e-21
"int13_4",-48.3478997948704,1.51305745793436e-21
"int14_3",-51.237248864124,8.41447575627388e-23
"int34_1",-51.4861615104143,6.56032983024092e-23
"int34_2",-53.3512339689201,1.01609659879047e-23
"int24_3",-53.4520068027208,9.1869195230627e-24
"int23_4",-54.7269493856208,2.56725721753436e-24
"int123_4",-83.0398669196686,1.29815195547191e-36
"int124_3",-83.1202199673961,1.19792229178214e-36
"int134_2",-89.360206852197,2.33580603093109e-39
"int234_1",-94.3703452641664,1.55797795972876e-41
"full",-187.876065942729,3.83303506685173e-82
