"model","log_marginal","post_prob"
"null",-8.43349722231483,0.999989393180095
"x2",-20.4046230662471,6.32414031725815e-06
"x1",-21.0206200634859,3.41568175973707e-06
"x3",-22.521027013581,7.61831527562223e-07
"x4",-24.5012095449587,1.05166300068214e-07
"int12_3",-47.2589170310719,1.37508584963203e-17
"int12_4",-50.0330297643421,8.58119874820191e-19
"int23_1",-56.2323354599892,1.74270431081769e-21
"main",-57.8257359593962,3.54175618614684e-22
"int13_2",-57.8791790884492,3.35744266595012e-22
"int14_2",-58.3410644665989,2.11550635397888e-22
"int24_1",-59.7320476657295,5.26402576496982e-23
"int12",-63.0453198396122,1.91594123360767e-24
"int23_4",-64.5058008264837,4.4473709053954e-25
"int14_3",-65.2201275608418,2.17708402771642e-25
"int34_1",-65.529743168152,1.59738956044468e-25
"int34_2",-65.6022516716758,1.48566468080362e-25
"int24_3",-66.3418536201341,7.09113500561357e-26
"int13_4",-66.5435490437749,5.79589547037532e-26
"int14",-71.8485675889441,2.87859299200344e-28
"int23",-71.9826919930308,2.51727565198452e-28
"int34",-72.6311296957205,1.31618779429112e-28
"int24",-73.120528542395,8.06816257005479e-29
"int13",-73.5562100189829,5.21867894024095e-29
"int123_4",-106.148112854525,3.65659636440997e-43
"int124_3",-109.859061802795,8.94195278246719e-45
"int134_2",-115.923891031249,2.07735397176254e-47
"int234_1",-115.969138803861,1.98545316401348e-47
"full",-205.669320620077,2.19566287224887e-86
