"model","log_marginal","post_prob"
"x1",6.85723417513008,0.943031859298896
"int12_3",3.88498247672266,0.0482718400406231
"null",2.0316696074712,0.00756502384650706
"int12_4",0.0260550388237277,0.00101808247424345
"int12",-3.53634590858947,2.88836376173403e-05
"main",-3.55988991472853,2.82115440099385e-05
"int24_1",-3.787574229027,2.24669859805745e-05
"int23_1",-4.03620862843897,1.75212169291496e-05
"int13_2",-4.31942065587505,1.31997846502774e-05
"int14_2",-6.17945518786568,2.05477424012985e-06
"x2",-7.42100410405384,5.93698934079712e-07
"int24",-8.56680637442842,1.88777689274881e-07
"int14",-10.439223176638,2.9024876519832e-08
"int34",-10.855758707655,1.91368872520278e-08
"int23",-11.7375995210227,7.92305551616196e-09
"int13",-11.9984282966309,6.10402355739859e-09
"int34_1",-12.5422903209489,3.54339791226636e-09
"x3",-12.6412218632252,3.2096265368668e-09
"int14_3",-12.7195289317745,2.96787888689117e-09
"int13_4",-13.7590398564259,1.0495238588056e-09
"x4",-13.8477948586736,9.60387520552148e-10
"int124_3",-24.5397896417872,2.18259006140012e-14
"int123_4",-28.3431127125314,4.86642406122521e-16
"int234_1",-31.4072943474244,2.27223254113143e-17
"int134_2",-32.4484068101963,8.02238273350141e-18
"int24_3",-51.8636338343974,2.96740904438287e-26
"int23_4",-52.3938750174776,1.74621050337238e-26
"int34_2",-52.6572867469414,1.34183258970438e-26
"full",-75.8008007059142,1.19288322503657e-36
