"model","log_marginal","post_prob"
"null",-5.10604065513078,0.955435733187239
"x1",-8.17131125182733,0.0445626874601227
"x2",-18.5812339896835,1.34276301959134e-06
"x4",-20.9006740198682,1.32032049818194e-07
"x3",-21.1341479150332,1.04540107291343e-07
"int12_3",-30.0109114813656,1.45932998975055e-11
"int12_4",-31.6383698133907,2.86653556448811e-12
"int14_2",-39.7572165554944,8.53860640535622e-16
"int24_1",-40.8656456974613,2.81839808373709e-16
"int23_1",-41.5179349122375,1.46796847234406e-16
"main",-41.6926901867636,1.23259805161186e-16
"int13_2",-41.796879525875,1.11063823849858e-16
"int12",-45.7785176112683,2.0719018225058e-18
"int14_3",-52.4300777994615,2.67690702020902e-21
"int13_4",-54.2650698296617,4.27273908677135e-22
"int14",-55.3579552859977,1.43242618224631e-22
"int34_1",-55.5019858574632,1.24028236337725e-22
"int24",-56.3865770441683,5.12091417226756e-23
"int23",-57.1280983716144,2.43954524012862e-23
"int34",-57.3419483844908,1.9698583410381e-23
"int13",-57.4638206201066,1.743839683122e-23
"int23_4",-65.2198632433238,7.4662072942225e-27
"int24_3",-66.2034104324364,2.79222831450353e-27
"int34_2",-66.2148093353403,2.76058069182722e-27
"int123_4",-91.1773554902167,3.98019543056007e-38
"int124_3",-92.1016642890131,1.57936382326062e-38
"int134_2",-102.339637127565,5.65180378883713e-43
"int234_1",-102.927812938691,3.13866935478876e-43
"full",-195.194713895736,2.66526023087741e-83
