"model","log_marginal","post_prob"
"int12_3",-1.49793995547682,0.999476222723848
"null",-9.47261354243382,0.000343886979873913
"int12",-10.1206216480649,0.000179882696237626
"x1",-20.8254954658322,4.0357268108092e-09
"x2",-21.1223367840405,2.99919852273779e-09
"x3",-22.8787308897822,5.17860689618127e-10
"x4",-25.3334725022297,4.4476664335827e-11
"int14_3",-28.1862768425582,2.56551776089454e-12
"int34_1",-30.6803963532752,2.11832545453655e-13
"int12_4",-37.3957173920496,2.56782731039739e-16
"int124_3",-38.0849898637616,1.28889809719315e-16
"int14_2",-51.0328741446131,3.06919079522504e-22
"int24_1",-51.1866318384334,2.6317690125352e-22
"int23_1",-54.2785916707595,1.19516172276551e-23
"int13_2",-54.3595644562215,1.1022005964623e-23
"main",-54.5878983639835,8.7719568269484e-24
"int24_3",-61.8644631202327,6.06630950929833e-27
"int23_4",-63.3993955743152,1.30710919508363e-27
"int34_2",-64.6744819655417,3.65215235198282e-28
"int13_4",-64.9160770365274,2.86830599047941e-28
"int24",-65.4553226995452,1.67276165340187e-28
"int14",-65.5229214975636,1.56342221677073e-28
"int23",-69.8839502140699,1.99574739991689e-30
"int13",-70.1357725126661,1.55145983719684e-30
"int34",-70.31484936648,1.2970850327954e-30
"full",-88.586043187182,1.50622479961862e-38
"int123_4",-92.2521989486539,3.85210908307185e-40
"int134_2",-106.985406781809,1.53867789337421e-46
"int234_1",-109.531353195547,1.20630529876338e-47
