"model","log_marginal","post_prob"
"x1",0.974779182331616,0.990491917656258
"null",-3.67135579677601,0.0095073646742027
"x3",-13.1725565706663,7.10789633006985e-07
"x4",-18.0698996359261,5.30703578046496e-09
"x2",-19.2862827905285,1.57247418252101e-09
"int13_2",-27.728174656919,3.3909116106311e-13
"int12_3",-30.5247952409665,2.06899566982728e-14
"main",-30.532827697661,2.05244311952792e-14
"int23_1",-30.8096034839321,1.55621262194279e-14
"int14_3",-37.1053160599445,2.86995906293291e-17
"int24_1",-37.5263451588545,1.88375790425959e-17
"int13_4",-37.7648053881011,1.48409986614478e-17
"int14_2",-37.8596953222904,1.34974880334079e-17
"int34_1",-38.5626859563448,6.68263895364891e-18
"int12_4",-39.4010673963128,2.88963883148178e-18
"int13",-43.3818463155702,5.39527078470323e-20
"int14",-45.5034715932565,6.46551458485114e-21
"int24",-45.8546616679387,4.55075216306976e-21
"int12",-46.0890570210607,3.59986799503311e-21
"int23",-46.2875590333592,2.95174099611306e-21
"int34",-46.3280561086158,2.83459222027403e-21
"int34_2",-56.5917390774588,9.88620731585227e-26
"int24_3",-57.1706000560505,5.54157971222574e-26
"int23_4",-57.2157495311876,5.29694442959354e-26
"int123_4",-89.1159346750231,7.41226669778416e-40
"int134_2",-89.9801002940081,3.12355154670676e-40
"int124_3",-92.3043271470185,3.05667862762933e-41
"int234_1",-92.3864706458352,2.81562823806973e-41
"full",-193.268128643851,4.33738445183484e-85
