"model","log_marginal","post_prob"
"x1",20.5923295925865,0.976358358150187
"null",16.8270766741747,0.0226141715806131
"x3",13.5430127906561,0.000847480784897455
"int12_3",10.9461475997168,6.31430618743328e-05
"x2",10.6895221485406,4.88511306808184e-05
"int23_1",10.3657797391684,3.5340694364701e-05
"main",9.38301061367021,1.32270766411684e-05
"int13_2",9.04234296504665,9.4083570360887e-06
"x4",8.98098383691987,8.84842265953555e-06
"int34_1",6.0374705827538,4.66137771483036e-07
"int14_3",5.95873388471185,4.30843338103294e-07
"int13_4",5.25575781159356,2.13314684237929e-07
"int12",2.56282574038536,1.44376069351982e-08
"int24",2.25237013035214,1.05843954063172e-08
"int23",2.23887354941862,1.0442501949256e-08
"int34",1.7517773544275,6.41595597676371e-09
"int12_4",1.62626449056244,5.65915815449946e-09
"int14",1.3893702254075,4.46549861525711e-09
"int24_1",1.33577917176463,4.23248726601671e-09
"int13",0.811368221902889,2.50522581589326e-09
"int14_2",0.424466265176314,1.70144334925165e-09
"int34_2",-7.95140694478822,3.91942156052719e-13
"int24_3",-7.98507570940768,3.78965625542765e-13
"int23_4",-8.58915816243299,2.07133404147395e-13
"int124_3",-18.5185583155524,1.00917491689939e-17
"int234_1",-20.136698211503,2.00086238491282e-18
"int123_4",-20.6884179915024,1.15241357057166e-18
"int134_2",-22.2050881182916,2.52887228517719e-19
"full",-67.37149115398,6.12924936940743e-39
