"model","log_marginal","post_prob"
"main",-4.27323337217459,0.519212167393855
"x1",-4.53271148732428,0.400548350615597
"null",-6.15613412297814,0.078997155793086
"int13",-11.6062352448021,0.000339361532397645
"int14_2",-11.923770912989,0.000247035076871558
"int14",-11.9515416285406,0.000240269118598931
"int12",-12.205132040821,0.00018645113804099
"x3",-12.694661439046,0.000114278655475303
"int12_4",-13.0975047383999,7.63857769113874e-05
"int24_1",-14.0142260081,3.05411588094353e-05
"x2",-15.437739922304,7.35633119012591e-06
"int14_3",-18.6014070713446,3.10955389198164e-07
"x4",-19.4619680000023,1.315107411643e-07
"int13_4",-19.5821898772713,1.16613687189368e-07
"int34_1",-19.8599852680285,8.83292457848482e-08
"int134_2",-33.9515004730315,6.70250623971453e-14
"int124_3",-35.0185586876272,2.30578989985378e-14
"int123_4",-36.3169107132802,6.29437498367205e-15
"int23_1",-36.7851012229707,3.94112361898166e-15
"int12_3",-37.4744158813558,1.97812852185728e-15
"int13_2",-38.0509376382676,1.11140996705228e-15
"int34_2",-45.7597643761989,4.98853901277831e-19
"int23_4",-47.2167925902155,1.16196771013889e-19
"int24_3",-48.0732205150757,4.93460208288851e-20
"int23",-49.881498869247,8.08959588023805e-21
"int34",-50.8775714195131,2.98770706870959e-21
"int24",-51.3093546998847,1.94006784902136e-21
"full",-80.8520246089953,2.8681271219287e-34
"int234_1",-91.4437199960393,7.20582209757378e-39
