"model","log_marginal","post_prob"
"int12_3",7.23595024432859,0.66700083763179
"int12_4",5.86900512502638,0.170008116908734
"x2",5.72157786745976,0.146704289529172
"null",3.29113285448382,0.012909634742941
"x3",1.87472664449672,0.00313167405022286
"int12",-0.966952701807401,0.000182663129598534
"x4",-2.16417848569929,5.5169918536288e-05
"x1",-4.15396682731591,7.5430718715607e-06
"int23_1",-9.48274225418789,3.65839405447066e-08
"main",-10.2932907335648,1.62657371770857e-08
"int13_2",-10.5679248994415,1.23595212310681e-08
"int24_3",-12.124932412306,2.60496490530898e-09
"int34_2",-12.4411484408272,1.8987640500715e-09
"int23_4",-13.5749029035733,6.11065399812074e-10
"int24_1",-13.8681105027607,4.55773689604165e-10
"int24",-15.1491292196244,1.26593058081603e-10
"int14_2",-15.7868768358671,6.69020800437272e-11
"int23",-17.3998570169211,1.33331028284659e-11
"int34",-17.5304462320519,1.1700840329989e-11
"int14",-17.5593763397991,1.13671833949383e-11
"int13",-18.5848301125047,4.07665492921317e-12
"int13_4",-19.632992132551,1.42919987799536e-12
"int34_1",-19.7115914987922,1.32116694534467e-12
"int14_3",-20.517046325885,5.90409195057602e-13
"int124_3",-23.0009159779535,4.92518138007272e-14
"int123_4",-25.6422092430756,3.51012949605084e-15
"int234_1",-35.8288110296987,1.32232495340034e-19
"int134_2",-40.0687593128348,1.90525035228069e-21
"full",-75.5824173813447,7.18730904313463e-37
