"y","x1","x2","x3","x4","x1_x2","x1_x3","id","eta","mu","u"
0.735358422714121,-0.277378166522428,-0.847961104543473,-0.0313807800412178,1.65650092110674,0.235205896460601,0.00870434323187659,"3",0.37358829183326,0.592325750857158,0.508322193761487
0.809208554643777,2.1440718094387,0.0781743704511547,0.96130628651008,1.42664810694387,0.167611463904939,2.06110970914247,"1",0.884786626356679,0.707813144789319,-0.831263927740605
0.059900199224894,-0.0513655450069362,2.25858209244775,-0.171490516047925,2.09511999411388,-0.116013300121485,0.0088087038203224,"5",-1.76965079126335,0.145585761827114,0.258741478283409
0.218598857478363,0.403274548196921,1.65842548458599,-0.202220779377967,2.90486826975087,0.668800788014674,-0.081550493439679,"3",-0.497703532915681,0.378080498663683,0.508322193761487
0,-1.65757095142131,0.963203226355627,0.610262576956302,2.21961768055466,-1.59657768832237,-1.01155352030228,"4",-3.12741381932295,0.0419905190222536,-0.389935335521729
0.648866467848735,0.672355888910253,-0.610744139739921,-0.369902556296438,2.57105524096081,-0.410637418971562,-0.248706162048866,"4",-0.334810386286418,0.417070644475955,-0.389935335521729
0.0143528858010156,-0.810713445303457,1.34246441433172,0.172429268248379,1.55431750748774,-1.08835395054016,-0.139790726132797,"4",-2.6931116864554,0.063381045368447,-0.389935335521729
0.281528003442877,0.136061050116194,0.821994777250536,-0.599386751651764,1.37719849468352,0.111841472582735,-0.0815531908554734,"3",-0.630982619288667,0.34728776526482,0.508322193761487
0.378795915777575,-0.144621112597429,0.285188128273393,-0.0978860491886735,3.0665814545884,-0.0412442244104763,0.0141563893414326,"5",-0.593509003117097,0.355830131706482,0.258741478283409
0.896160949098169,1.51748002615662,1.65583830916212,0.644508942496032,2.69119434022484,2.51270156069846,0.978029446917053,"3",1.55613832471691,0.825798529182569,0.508322193761487
0.746549747600296,-1.78479587326294,-3.26283817086227,-0.685466448776424,2.69001049074695,5.82350010247977,1.22341768903636,"1",1.1852690927701,0.765893877725573,-0.831263927740605
