"model","log_marginal","post_prob"
"null",-8.63657695254172,0.999938907891814
"x1",-18.4647879724697,5.39058196894776e-05
"x3",-20.5236394364143,6.87840628244039e-06
"x2",-24.2307065466792,1.68860874628364e-07
"x4",-24.4251542521491,1.390213395604e-07
"int12_3",-49.1233515259867,2.61090265526584e-18
"main",-53.5246783013323,3.20124378504908e-20
"int12_4",-53.5603461119855,3.08907473161757e-20
"int23_1",-53.7541202787822,2.54491548109723e-20
"int13_2",-53.880377525272,2.24305817887694e-20
"int24_1",-56.7744376711751,1.24155563820153e-21
"int14_2",-57.4737396790241,6.169687728746e-22
"int34_1",-62.1125254392811,5.96573729327734e-24
"int14_3",-62.123814038494,5.89877116399763e-24
"int13_4",-62.1549063360047,5.71818675590063e-24
"int24_3",-63.5334806777593,1.44062552649408e-24
"int12",-64.9186157207785,3.60574159557811e-25
"int23_4",-67.2081788689375,3.65300240974554e-26
"int34_2",-67.4232777998425,2.94600635903515e-26
"int24",-67.5267876083022,2.65631724227858e-26
"int14",-68.977198535378,6.22837107564838e-27
"int23",-69.1919960785514,5.02445650986606e-27
"int13",-69.2551219206403,4.71708700333948e-27
"int34",-69.3096345888791,4.46682908761937e-27
"int124_3",-110.66920302422,4.87266989086121e-45
"int123_4",-110.973795723563,3.59322209596148e-45
"int234_1",-113.868773755762,1.98706043942271e-46
"int134_2",-115.360566061607,4.47027160122554e-47
"full",-212.419836563304,3.14795353957051e-89
