"model","log_marginal","post_prob"
"null",-9.03635464198585,0.999772298714781
"x1",-17.4269096615853,0.000226949564766882
"x2",-23.953772230093,3.32161242642359e-07
"x3",-24.0211934885394,3.10504769877477e-07
"x4",-25.0675455521113,1.09054439184367e-07
"int12_3",-54.6984255529504,1.47609962675704e-20
"int24_1",-55.3692882817222,7.54681474321782e-21
"int13_2",-55.3842486152725,7.43475221389209e-21
"int12_4",-55.4288263368693,7.11060641616788e-21
"int14_2",-56.0802008850367,3.70696314682927e-21
"main",-56.1411222016384,3.48787150431657e-21
"int23_1",-56.4727620509064,2.50340502890902e-21
"int14_3",-62.4221769078728,6.52729254084743e-24
"int34_1",-62.8185215298855,4.39139795313054e-24
"int13_4",-63.3470409555462,2.58862848008271e-24
"int34_2",-69.1819722262844,7.56817684789634e-27
"int12",-69.786873956812,4.13319397975845e-27
"int24",-70.1502865488826,2.87380770442785e-27
"int24_3",-70.2400217442484,2.62715807307997e-27
"int23_4",-70.5994351115972,1.83398155038384e-27
"int34",-70.6028081044282,1.82780596472041e-27
"int13",-70.6743589802942,1.70159397705088e-27
"int14",-70.8744854464676,1.39297114339384e-27
"int23",-71.8222786325033,5.39909251193723e-28
"int123_4",-115.17283162508,8.04293977819431e-47
"int124_3",-115.588084375767,5.30973490206202e-47
"int134_2",-116.30541952282,2.59142200745508e-47
"int234_1",-116.747817694194,1.66497247422502e-47
"full",-219.328291496137,4.69108535230913e-92
