"model","log_marginal","post_prob"
"null",-8.73240408356624,0.999994997420856
"x1",-21.3773260967958,3.22387335570329e-06
"int12_3",-22.4960611477633,1.0532161588824e-06
"x4",-23.7059016481982,3.14116290646722e-07
"x3",-23.8634136703477,2.68339037844766e-07
"x2",-24.4964879242834,1.42476488574682e-07
"int12",-30.0393977271633,5.57812268692921e-10
"int124_3",-54.2940421116177,1.63241225069918e-20
"int123_4",-54.6774140277331,1.11258586390967e-20
"int12_4",-56.2010793961171,2.42445471117306e-21
"int13_2",-59.871919721126,6.17146654136376e-23
"main",-60.1523640950409,4.66222184274007e-23
"int23_1",-60.6891101710214,2.72575662143234e-23
"int14_2",-61.8565959116934,8.4811444645383e-24
"int24_1",-62.3986176130055,4.93239020826792e-24
"int14_3",-66.4396576966194,8.6707370802367e-26
"int13_4",-66.8798718284541,5.5830748352424e-26
"int34_1",-67.0385180584738,4.76402757817535e-26
"int24_3",-67.6976105832609,2.46452949628746e-26
"int34_2",-69.8842113392927,2.7676131015133e-27
"int23_4",-69.9190015466669,2.67298291421212e-27
"int14",-74.2996072422842,3.34597969972253e-29
"int13",-75.1444726655359,1.4374836392971e-29
"int24",-75.2952324174318,1.23631398552427e-29
"int34",-75.9686752989194,6.30458137740634e-30
"int23",-75.9715351805441,6.28657677875551e-30
"full",-106.060428527536,5.38237406134268e-43
"int134_2",-118.999919992721,1.29248090289389e-48
"int234_1",-121.338508350252,1.24677508733926e-49
