"model","log_marginal","post_prob"
"x2",-5.81143474456189,0.524356819932045
"null",-5.90894032896551,0.475642642983197
"int12_3",-20.0495746793557,3.43622279645331e-07
"x3",-21.4380071848798,8.57220876234546e-08
"x4",-21.8428770565947,5.71820851457799e-08
"x1",-21.9742540520336,5.01422345092197e-08
"int12_4",-26.7800221286105,4.10284515609382e-10
"int34_1",-31.7488135505253,2.85211104500059e-12
"int13_4",-31.7604120257793,2.8192220056759e-12
"int12",-34.9594846144713,1.15024327867575e-13
"int24_1",-44.1672894816771,1.15316342645579e-17
"int14_2",-44.3327035880929,9.77355196207028e-18
"main",-47.6561451421045,3.52127625735304e-19
"int13_2",-48.1430572098338,2.16389844217233e-19
"int23_1",-48.1612572047397,2.12487172186422e-19
"int24_3",-49.7210887321256,4.46587426851966e-20
"int23_4",-52.9506904358718,1.76729192525136e-21
"int34_2",-53.0694467371278,1.56939797117756e-21
"int14",-57.5039731642799,1.86141294429363e-23
"int24",-58.1259917157284,9.99317528350027e-24
"int13",-63.339923254868,5.43653024739502e-26
"int34",-63.3835251684388,5.20458059573385e-26
"int23",-63.4280117744914,4.97812102478505e-26
"int14_3",-65.9577741012595,3.96646504753592e-27
"int124_3",-79.2471252883845,6.71292419513748e-33
"int123_4",-80.9218087932298,1.257783629427e-33
"int134_2",-102.564553381341,5.01512070354792e-43
"int234_1",-102.847389557315,3.77961182914011e-43
"full",-184.555616941373,1.23598989617663e-78
