"model","log_marginal","post_prob"
"x1",-3.04474749868049,0.979023149783568
"null",-6.96337648627298,0.0194515411030488
"int12_3",-9.52187538162081,0.00150595523675798
"int12_4",-13.8930327159905,1.90301649712534e-05
"int12",-18.0463370502771,2.9900978391397e-07
"x3",-22.0646216217927,5.37732868257132e-09
"x4",-22.1037575604391,5.17094669450181e-09
"int13_2",-22.4845539300526,3.53339588360463e-09
"int23_1",-22.4879767249829,3.52132246828703e-09
"main",-22.8198565880136,2.52680777547269e-09
"x2",-22.9901206833953,2.13121589986308e-09
"int14_2",-23.537850890592,1.23239872683332e-09
"int24_1",-23.6550466413924,1.09610907423387e-09
"int34_1",-26.6546261092759,5.459501154646e-11
"int14_3",-27.1659237577416,3.2741548460194e-11
"int13_4",-27.5969153280109,2.1277566382819e-11
"int34",-30.5441698145261,1.11672334177444e-12
"int14",-30.9996396811436,7.08170031306708e-13
"int24",-31.0449495594282,6.7679900882498e-13
"int13",-31.1343127784988,6.18941725152094e-13
"int23",-31.1486309145046,6.10142775948913e-13
"int124_3",-43.8359476769031,1.88538398419117e-18
"int123_4",-44.4718280201388,9.98252690386342e-19
"int134_2",-54.4965596609696,4.42134958828454e-23
"int234_1",-55.3855517223963,1.81748363230042e-23
"int34_2",-68.5880469932866,3.35505516142898e-29
"int24_3",-68.6078969066365,3.28911423319737e-29
"int23_4",-68.6115573509766,3.27709662193556e-29
"full",-100.811111115133,3.39938792010538e-43
