"model","log_marginal","post_prob"
"null",4.70826830500951,0.812873527430882
"x1",3.23738478263061,0.186735282483632
"x4",-3.78209872557929,0.000166994985166765
"x3",-3.9285470098506,0.000144245325418621
"x2",-4.51866431001876,7.99497409068484e-05
"int12_3",-20.9636925054113,5.7654347402576e-12
"int13_2",-21.2417039427125,4.36609546681075e-12
"main",-21.2676775681853,4.25415221766925e-12
"int23_1",-21.3254587883091,4.01530888928485e-12
"int14_2",-21.4325494777038,3.60753094237517e-12
"int12_4",-21.5837662758797,3.10125475938156e-12
"int34_1",-21.6022711415016,3.04439417806297e-12
"int24_1",-21.6413457393393,2.92772984921073e-12
"int14_3",-22.237834547052,1.61242381089787e-12
"int13_4",-22.460443522984,1.29062880272454e-12
"int34_2",-28.9390443280392,1.9823519979905e-15
"int34",-29.1622765700281,1.58574095172063e-15
"int12",-29.660272390139,9.63730059751957e-16
"int14",-29.709577574117,9.17365569020634e-16
"int24",-29.7536305887021,8.77830072693126e-16
"int13",-29.9228661169325,7.41160727215819e-16
"int23",-29.9973968324567,6.87929796031899e-16
"int24_3",-30.1173301368611,6.10179690068074e-16
"int23_4",-30.3266452027497,4.94940929835654e-16
"int134_2",-53.4796458294335,4.35845893258293e-26
"int234_1",-53.8111721205337,3.12862073582033e-26
"int124_3",-53.9451166509814,2.73641239482126e-26
"int123_4",-54.6694386754154,1.32621058725144e-26
"full",-107.353114359429,1.74736187046456e-49
