"model","log_marginal","post_prob"
"int12_3",71.2321358898521,0.988291640006876
"int12_4",66.7745291008386,0.01145436691642
"int12",62.9657097838723,0.000253993076655629
"int24_1",39.9633742021597,2.60036591490143e-14
"int124_3",39.2674319164395,1.29655388354134e-14
"int123_4",38.6079171194586,6.70450830809318e-15
"int24",37.3672165461244,1.93882013181877e-15
"main",36.0235630062501,5.05820239211083e-16
"int23_1",35.6171057083675,3.36879078956472e-16
"int13_2",35.1185714390645,2.04627198669628e-16
"int14_2",32.1280377292629,1.02846868018346e-17
"int14",28.9400424501837,4.24289527726184e-19
"int34",28.7226726058296,3.41397069398587e-19
"int23",27.6401717946524,1.15647343133576e-19
"int13",27.3085627867588,8.30079517299491e-20
"x2",26.52411596452,3.78825121571008e-20
"int234_1",15.0307353577971,3.86302034459436e-25
"null",10.8525958906588,5.92085029235398e-27
"int134_2",5.53354566720611,2.89967897208162e-29
"int24_3",5.3759082077576,2.47678803143984e-29
"x1",5.19700298007563,2.07105335386937e-29
"int34_2",4.38818628712009,9.2241564544231e-30
"x4",3.39961201835757,3.43237168548475e-30
"x3",2.88136147341428,2.04418858495737e-30
"int23_4",2.70736026435277,1.71772324933415e-30
"int14_3",-12.841908341242,3.03383278921874e-37
"full",-14.7747043696026,4.39125837465938e-38
"int34_1",-15.827528310862,1.53233373527202e-38
"int13_4",-16.7226355732241,6.26056052033294e-39
