"model","log_marginal","post_prob"
"int12_3",13.0132593247261,0.938808538617212
"int12_4",10.2771359477446,0.0608546468517809
"int12",4.17711304528059,0.000136485797107715
"main",3.40257861394777,6.29088043315532e-05
"int23_1",3.16535324967227,4.96233139747426e-05
"int13_2",3.12571920981788,4.76950072810514e-05
"x1",2.16561335039559,1.82601458736353e-05
"x2",1.36720410531286,8.21787466239896e-06
"int14_2",1.31215018311734,7.77767691498119e-06
"int24_1",0.854210590064884,4.92004709937822e-06
"null",-0.894602827259629,8.55991088246338e-07
"int34",-4.70087527953057,1.90294449330888e-08
"int14",-4.70503868108916,1.89503824111141e-08
"int13",-5.25138817601546,1.09734049813551e-08
"int24",-5.29598032766479,1.04948269544367e-08
"int23",-5.33820107880237,1.00609512073643e-08
"x4",-9.34231357729863,1.83516483923067e-10
"x3",-9.36090276422183,1.80136573918344e-10
"int123_4",-20.1870341892905,3.579915372239e-15
"int124_3",-20.6603427539824,2.23006469531201e-15
"int14_3",-20.9970845278247,1.59247406490818e-15
"int34_1",-21.3831297288178,1.08246800250027e-15
"int34_2",-22.2559092962597,4.52242858500335e-16
"int24_3",-22.959298911094,2.23817215894042e-16
"int13_4",-22.9639461202938,2.22779503569988e-16
"int23_4",-22.9751964600899,2.20287204349275e-16
"int234_1",-24.5516824675863,4.55334017841691e-17
"int134_2",-26.5443975087288,6.20733166877145e-18
"full",-71.5070740529667,1.84443194885569e-37
