"model","log_marginal","post_prob"
"int12_3",9.87086764855349,0.97417015806494
"int12_4",6.1204047683128,0.0228996839330687
"null",3.76888855994401,0.00218061489737935
"int23_1",1.35226604053906,0.000194559817278311
"x2",1.19503023881446,0.000166251858413298
"int12",1.0286236896265,0.000140765770751564
"x3",0.856732829489861,0.000118534783431957
"main",-0.113610663331823,4.49190937877969e-05
"int13_2",-0.254498838699295,3.90161155646982e-05
"int14_2",-0.56942633168925,2.84755916614731e-05
"x1",-1.19440445162999,1.5242219367658e-05
"int14",-4.35538641074788,6.46027767961376e-07
"int24_1",-4.36226830833643,6.41597134093588e-07
"x4",-4.80283657661965,4.12977173495686e-07
"int23",-7.41466964608409,3.03124722120962e-08
"int34",-7.63174393719556,2.43976047347392e-08
"int24",-8.03718483737105,1.62654635716406e-08
"int13",-8.99013993402248,6.27196036733483e-09
"int23_4",-16.9901627558632,2.10396029013194e-12
"int34_2",-17.4060189498033,1.38814070197478e-12
"int14_3",-18.0577417325878,7.23425611653109e-13
"int24_3",-18.6778472296042,3.89121730455261e-13
"int34_1",-19.7673110608559,1.30899309145595e-13
"int124_3",-21.4347195894213,2.47053511670806e-14
"int13_4",-21.7685707902864,1.76929926505769e-14
"int123_4",-25.0468850424724,6.66879715146375e-16
"int134_2",-28.1613976253123,2.96095548936139e-17
"int234_1",-30.9871256746824,1.75482486572926e-18
"full",-76.6145573143683,2.68220516922478e-38
