"model","log_marginal","post_prob"
"int12_3",49.5408336079661,0.900235217912826
"int12_4",47.3395023934716,0.0996162065699528
"int12",40.7553620838474,0.000137681058126373
"int24_1",38.2159278209422,1.08645541167618e-05
"x2",31.7534934389357,1.69594715513227e-08
"int23_1",31.1493842130812,9.26938695730852e-09
"int24",30.1514091074884,3.41692881358547e-09
"int13_2",27.404676590351,2.19151857277922e-10
"int124_3",25.6221891859782,3.68655495112338e-11
"int23",22.6890518834091,1.96234501597301e-12
"main",21.4948625320329,5.9449132409585e-13
"int14_2",21.1855200690369,4.36314650887451e-13
"null",19.8014015833949,1.09316262709499e-13
"int13",19.0038072636642,4.92372698518379e-14
"int24_3",18.1014089852437,1.99704279255869e-14
"int123_4",15.0640788793683,9.57837125831256e-16
"int34",13.7696146484674,2.6249013958119e-16
"int14",13.1179762062676,1.36807533843312e-16
"int23_4",11.9268253968199,4.15718920148841e-17
"x4",11.9088840481977,4.08326872015608e-17
"x3",11.1537768088089,1.91897384065402e-17
"x1",10.9556909913566,1.57413319393564e-17
"int234_1",10.2270941221769,7.59654084370825e-18
"int34_2",9.38976481664326,3.28827689021832e-18
"int134_2",-3.6548541629806,7.10824419278039e-24
"int13_4",-4.44559596893149,3.22364742248048e-24
"int34_1",-12.1982218847356,1.38492061674811e-27
"int14_3",-13.7708735271104,2.87363067027702e-28
"full",-27.3712593532558,3.56334960938955e-34
