"model","log_marginal","post_prob"
"x1",9.29957863610251,0.96577668480585
"int12_3",5.49924550023615,0.0215979736215423
"int12_4",4.95979588826872,0.0125931105730789
"null",-1.34361934394227,2.30459472865697e-05
"int12",-2.31880300052924,8.69115876197438e-06
"int13_2",-5.76491431009037,2.7698136903105e-07
"int14_2",-7.26084651985917,6.20548104693832e-08
"int23_1",-7.45043203879156,5.13380665702309e-08
"main",-7.55680844083229,4.61573454686372e-08
"int24_1",-7.62146350995276,4.32674683468145e-08
"x4",-9.82574591170603,4.77368547335349e-09
"x2",-9.85503840309463,4.63588051155046e-09
"x3",-9.89651152982609,4.44754840603517e-09
"int34",-13.6730148242309,1.01860579329863e-10
"int13",-14.2964547970942,5.46071614418129e-11
"int34_1",-15.2194763151666,2.16963385960058e-11
"int13_4",-15.4609749655732,1.70413861957605e-11
"int14",-15.8042220534705,1.20902311035852e-11
"int23",-15.9183801753217,1.0785899269427e-11
"int14_3",-15.9208209832311,1.07596050637869e-11
"int24",-16.1612235005063,8.46039897503523e-12
"int123_4",-23.9214171310677,3.60729426808758e-15
"int124_3",-25.6733276437241,6.25657281426629e-16
"int34_2",-33.6869054864252,2.070541148929e-19
"int23_4",-34.7180402885271,7.38359235100086e-20
"int24_3",-35.2223921709209,4.4589281240331e-20
"int134_2",-35.6576444271572,2.88537868115002e-20
"int234_1",-38.0882271307608,2.53871624869889e-21
"full",-80.7069476820817,7.86210792975822e-40
