"model","log_marginal","post_prob"
"int12_4",-3.18267958093194,0.932888620112007
"int12_3",-7.10103389442886,0.0185400174620408
"null",-7.47228242909679,0.0127902475111012
"main",-7.574865101136,0.0115432435905168
"int14_2",-7.61083882450088,0.0111353704811261
"int24_1",-7.74191715710903,0.00976737977617343
"x1",-9.38659791505775,0.00188582894219171
"x2",-10.1123077338882,0.000912705204225557
"int12",-11.1468472745475,0.000324366289655034
"int13_2",-12.4381101393693,8.9175874346578e-05
"x4",-12.889428623486,5.67861269422304e-05
"int13",-13.3888666939299,3.44618867496134e-05
"int34",-14.533223041866,1.09736575606097e-05
"int24",-15.2373918938854,5.42668679754361e-06
"int14",-15.4654663370129,4.31999540411408e-06
"int23_1",-15.4844719070624,4.23866672585149e-06
"x3",-15.5694850721542,3.89321620229218e-06
"int23",-15.8490157365389,2.94381081875183e-06
"int134_2",-24.3862841753874,5.77060467849099e-10
"int34_1",-26.1022296951653,1.03751803096673e-10
"int14_3",-28.3690886815242,1.07525458720934e-11
"int13_4",-28.9066350491156,6.28142072038376e-12
"int24_3",-28.9333309196344,6.1159512291856e-12
"int34_2",-29.1892816558338,4.73484777645074e-12
"int23_4",-31.4900403261867,4.74350351174106e-13
"int124_3",-32.5323826041253,1.67269102582643e-13
"int123_4",-33.3344435109638,7.50041167018925e-14
"int234_1",-37.8857733902848,7.9153049053546e-16
"full",-79.4006670805358,7.39227989867767e-34
