"model","log_marginal","post_prob"
"x1",6.05146549802933,0.94884647861041
"int12_3",2.8751343092525,0.0396034337356639
"null",1.19837899071269,0.00740503746005173
"x2",0.384513611039132,0.0032814819250649
"int12_4",-1.09270853666616,0.000749066869618376
"main",-4.36883690374679,2.82954182141186e-05
"int12",-4.5741723233606,2.30430561254943e-05
"int23_1",-4.78774405557461,1.8611743252404e-05
"int24_1",-4.78906767775564,1.85871246326773e-05
"int13_2",-5.10867228709046,1.35023603059117e-05
"x4",-6.02554932923857,5.39777842146884e-06
"x3",-6.11286299074792,4.94646808626649e-06
"int14_2",-7.08260604889258,1.87560400928988e-06
"int24",-9.48329405816213,1.70033931730441e-07
"int14",-11.2315526980326,2.95989644427859e-08
"int34",-11.6599749538198,1.92847980529656e-08
"int23",-12.505830282293,8.27684445605005e-09
"int13",-12.8044044125296,6.14038633494266e-09
"int34_1",-13.2332788896787,3.9988754497504e-09
"int14_3",-13.4173744444109,3.32648978466323e-09
"int13_4",-14.452495947656,1.18151336096054e-09
"int24_3",-20.7039611222487,2.27751794743357e-12
"int34_2",-21.0779083500478,1.56696245398601e-12
"int23_4",-22.2654430762821,4.77879952423598e-13
"int124_3",-25.5806733717501,1.73593151735139e-14
"int123_4",-29.3799988194829,3.8860332418792e-16
"int234_1",-32.3098739227308,2.07528583277583e-17
"int134_2",-33.3151217288822,7.59459022834433e-18
"full",-76.9785223075633,8.27428381912224e-37
