"model","log_marginal","post_prob"
"null",-10.2111758121221,0.813601322889143
"x1",-11.7114251780331,0.181493729480625
"int12_3",-16.0409795359924,0.00239089254694494
"x3",-16.193846726255,0.00205196845948699
"x4",-18.3058052328711,0.000248289729635987
"x2",-18.4658727360321,0.000211564269234447
"main",-24.0921476979765,7.62047692882617e-07
"int12",-24.3238604953431,6.04436334626936e-07
"int12_4",-24.888887265875,3.43528327294983e-07
"int23_1",-25.1232388100332,2.7175964858839e-07
"int13_2",-25.2642226189543,2.36024171604777e-07
"int14_2",-28.8558434904881,6.50332347646162e-09
"int24_1",-28.9065685731602,6.18166880154075e-09
"int34_1",-31.248921304095,5.94066232502698e-10
"int34",-31.4977497490233,4.63201595490216e-10
"int14",-32.1595815793094,2.3896821237291e-10
"int23",-32.3443054886776,1.98662346249371e-10
"int24",-32.3638755528417,1.94812307019267e-10
"int14_3",-32.4207395658662,1.84043575677585e-10
"int13_4",-32.7262216654557,1.35597434310841e-10
"int13",-32.7371400539232,1.3412498187937e-10
"int24_3",-39.7614299286925,1.19371140819064e-13
"int34_2",-39.8257976565228,1.11929559705139e-13
"int23_4",-40.5541381857242,5.40294470151476e-14
"int124_3",-47.3702794055204,5.92131278906357e-17
"int123_4",-48.3782700191409,2.16099241074554e-17
"int134_2",-55.3385358358422,2.05044537957334e-20
"int234_1",-55.6037783407323,1.57273245374956e-20
"full",-100.299187618484,6.10499388009362e-40
