"model","log_marginal","post_prob"
"int12_3",-2.44139450981469,0.603197760682467
"x1",-3.22184454986457,0.276385067160111
"null",-4.40450488092838,0.0847016204551357
"int12_4",-5.29726571306326,0.0346873095500246
"x2",-9.48722027992546,0.000525407742304333
"int12",-10.9160539014871,0.000125881500423511
"int14_2",-11.0248676343413,0.000112902798553635
"main",-11.5292008622593,6.81829157199244e-05
"x4",-11.6952281465361,5.77525062397475e-05
"int24_1",-11.7962364646732,5.22039638805243e-05
"int23_1",-12.2303434537034,3.38199694238039e-05
"int13_2",-12.3030808916684,3.14473274382268e-05
"x3",-12.7305728805174,2.05081427084584e-05
"int14",-18.801426696938,4.73574182189273e-08
"int34",-19.1906912568987,3.20872551403695e-08
"int24",-19.382900294512,2.64762969379655e-08
"int23",-19.9123517660815,1.55926306122103e-08
"int13",-20.0530777731269,1.35457439579561e-08
"int14_3",-24.440098556706,1.68478289256004e-10
"int13_4",-26.0765807983073,3.27965934821214e-11
"int34_1",-26.35355273744,2.48623028270199e-11
"int34_2",-32.785021764056,4.00303920146368e-14
"int23_4",-33.3151340830758,2.35594413560126e-14
"int24_3",-33.5246709909028,1.91057576855465e-14
"int124_3",-35.4977304465208,2.65628965763651e-15
"int123_4",-35.6476290651492,2.28652149495813e-15
"int134_2",-42.0424098407261,3.81906706240583e-18
"int234_1",-42.9470662157348,1.54550357117691e-18
"full",-88.0721563993745,3.90384306614639e-38
