"model","log_marginal","post_prob"
"null",-6.64934327555264,0.842839294078332
"x2",-8.69408991511956,0.109074339609641
"x3",-9.62689507298155,0.0429151326718394
"x1",-11.7943970137298,0.00491220323857321
"x4",-14.9112573167611,0.000217591084433675
"int12_3",-16.7311518424336,3.52590775832625e-05
"int13_2",-19.5691740551029,2.06411343211417e-06
"main",-19.5808814925778,2.04008886065907e-06
"int23_1",-19.7555956642516,1.71305648717184e-06
"int12_4",-21.4651569520646,3.0996927682429e-07
"int24_1",-24.1696719080199,2.07378022321352e-08
"int14_2",-24.2148900375626,1.9820962703563e-08
"int12",-25.150088776941,7.7798834757874e-09
"int34",-26.737316768798,1.59092143750114e-09
"int24",-27.1824342448999,1.01938131843295e-09
"int14",-27.6949221042088,6.10612964449626e-10
"int13",-28.0259533959736,4.38531664706524e-10
"int23",-28.2392018378207,3.54314018831397e-10
"int34_1",-28.6022272802018,2.46449754349337e-10
"int34_2",-29.052997224785,1.57022356266241e-10
"int24_3",-29.6400734070515,8.72966430913684e-11
"int23_4",-29.9535422399152,6.38057413861801e-11
"int14_3",-30.0956804109613,5.53515689999128e-11
"int13_4",-30.2134017413135,4.92044307472833e-11
"int124_3",-49.4132070928725,2.25753604888969e-19
"int123_4",-49.8204970283214,1.50228012792747e-19
"int234_1",-50.3851542792741,8.54128855666874e-20
"int134_2",-50.5221840472553,7.44752761305642e-20
"full",-102.327106544427,2.36276291741947e-42
