"model","log_marginal","post_prob"
"null",-7.88821783469313,0.805787833265454
"int12_3",-10.1656532985777,0.0826310080173507
"x4",-10.9570610414029,0.0374488973766116
"main",-11.1377846982665,0.031257320667861
"x1",-11.4741023605143,0.0223301090157559
"int12_4",-11.9332183679573,0.0141090994518315
"x3",-13.7625935053035,0.00226470566911863
"int14_2",-14.0521646601004,0.00169532361902221
"x2",-14.2113399752162,0.00144585137247873
"int24_1",-15.2826054284307,0.000495312144579413
"int12",-15.4460008022632,0.000420646488053135
"int23_1",-18.0484057983831,3.11678710122632e-05
"int13_2",-18.1421586559078,2.8378588406189e-05
"int34",-18.6244338288028,1.75202921143889e-05
"int24",-18.8257472717274,1.43255737712814e-05
"int14",-19.3452277825192,8.52127352851305e-06
"int13",-19.3759185006213,8.26372196181172e-06
"int23",-19.7534305466826,5.66531807718146e-06
"int14_3",-24.5366507683138,4.74130780103081e-08
"int34_2",-27.8330502593016,1.75505221225552e-09
"int24_3",-28.8774587939961,6.1760268818728e-10
"int34_1",-29.8950089080907,2.23250673654474e-10
"int23_4",-30.3271411634591,1.44917263334243e-10
"int13_4",-30.5236441909862,1.1906385601349e-10
"int124_3",-38.5130842008885,4.03654904610893e-14
"int123_4",-40.8078960190421,4.0680485196742e-15
"int234_1",-41.7074692498013,1.65465110598747e-15
"int134_2",-42.942154773232,4.81381420588483e-16
"full",-92.3577131420804,1.66565481450566e-37
