"model","log_marginal","post_prob"
"null",-12.9177292721735,0.971527589792399
"x1",-16.8138444679809,0.0197421209355161
"x2",-17.6930556533176,0.00819515631491214
"x4",-21.0906803824644,0.0002741495707977
"x3",-21.2796557046053,0.000226942915918686
"int12_3",-23.4465019758635,2.59936491019718e-05
"main",-25.7150533723618,2.68935354362256e-06
"int13_2",-25.818638001397,2.42472039652939e-06
"int23_1",-26.0637107819071,1.89770153761901e-06
"int14_2",-27.6064979227385,4.05699028256262e-07
"int12_4",-27.6751786840353,3.78770626098033e-07
"int24_1",-28.1249262162932,2.41575796605057e-07
"int12",-31.9410124700682,5.31799858983508e-09
"int34",-33.4743820420543,1.14766271867503e-09
"int14",-33.7480299984734,8.72912025579295e-10
"int24",-33.9993040028263,6.78959021086478e-10
"int13",-34.2084865434457,5.50803561706102e-10
"int23",-34.4707876016119,4.23721828509402e-10
"int34_1",-39.0073837573084,4.53797564478656e-12
"int14_3",-39.6255479312317,2.44566445188997e-12
"int13_4",-40.6198610049043,9.04840830906894e-13
"int34_2",-42.0257992214065,2.21809927848714e-13
"int24_3",-42.4163583096831,1.50093997225138e-13
"int23_4",-42.7503024072937,1.07481382700836e-13
"int134_2",-56.4523545754609,1.20394763353652e-19
"int124_3",-56.6943878686225,9.45135060098618e-20
"int123_4",-56.8739415593654,7.89795575888703e-20
"int234_1",-57.9576164146403,2.67227215796921e-20
"full",-110.578689574751,3.74834003544834e-43
