"model","log_marginal","post_prob"
"null",-8.88123564253132,0.537351275648805
"x1",-9.03364725193027,0.461388497491368
"x3",-15.1028637820643,0.00106718451454383
"x4",-17.1559272180808,0.000136963672807796
"x2",-18.0490641230706,5.60687616266599e-05
"int12_3",-27.3854668717253,4.94279694421045e-09
"main",-28.2080116669682,2.1714313508098e-09
"int23_1",-28.8853148515648,1.10305474755744e-09
"int13_2",-28.9667252970687,1.01681269765478e-09
"int12_4",-30.4964170915423,2.20244086007026e-10
"int14_2",-30.8960884715615,1.47682549334516e-10
"int34_1",-31.1593212203654,1.13503342333404e-10
"int24_1",-31.1892036060186,1.10161767452691e-10
"int14_3",-32.0408826950345,4.70057911318167e-11
"int13_4",-32.3514801327132,3.4455663168736e-11
"int12",-35.7308935137476,1.17381601289511e-12
"int34",-35.9653144928176,9.28522200789987e-13
"int14",-36.5696673286502,5.07370474183209e-13
"int23",-36.9177112453825,3.58237988657815e-13
"int24",-36.9730073651798,3.38966546129487e-13
"int13",-36.9736331823693,3.38754481402055e-13
"int34_2",-39.5648927079028,2.53813861289315e-14
"int24_3",-40.0520881733412,1.5592976840714e-14
"int23_4",-40.1977253348064,1.34796811130232e-14
"int124_3",-59.7456277284084,4.36650011518457e-23
"int134_2",-60.3013609252249,2.50484937361188e-23
"int234_1",-60.7641397926512,1.57688240280663e-23
"int123_4",-60.8877055128567,1.39359120318756e-23
"full",-113.61404829862,1.75944491113378e-46
