"model","log_marginal","post_prob"
"x1",5.58668359652932,0.99935900935637
"int13_2",-2.54425691455231,0.000294102648428518
"int12_3",-2.95277796602984,0.000195470172849157
"main",-3.89080214672651,7.65071054747789e-05
"int23_1",-4.1368309460817,5.98208833077732e-05
"null",-5.65800334160355,1.30682081739391e-05
"x3",-8.27541631111566,9.5386746205708e-07
"int14_3",-9.12998374469345,4.05839312629067e-07
"int14_2",-10.1161966651378,1.5137260484866e-07
"int14",-10.5874050750906,9.44939649181679e-08
"int13",-10.653720035428,8.843086044891e-08
"x4",-10.9137231305778,6.81845441414017e-08
"int12",-11.1057199372944,5.62733523013491e-08
"int34_1",-11.1462899710605,5.4036031453456e-08
"int24_1",-11.7024337564366,3.09851261525994e-08
"int34",-11.7534322617786,2.94445484960683e-08
"int13_4",-11.8039839404392,2.79930734786969e-08
"int12_4",-12.0042129968929,2.29135410345825e-08
"int23",-12.1677927147821,1.94558603781223e-08
"int24",-12.5159830718659,1.37351463175094e-08
"x2",-13.6098942540615,4.59995623900302e-09
"int34_2",-27.1314074080226,6.1721312162129e-15
"int24_3",-27.9052101767436,2.84693058294601e-15
"int23_4",-28.0915844377046,2.36284680294728e-15
"int134_2",-32.839361275539,2.04881281889266e-17
"int123_4",-33.211500125238,1.41216171699897e-17
"int124_3",-34.8777255891882,2.66840600432343e-18
"int234_1",-35.5176426943356,1.40714691075193e-18
"full",-82.9266436992419,3.62136177062525e-39
