"model","log_marginal","post_prob"
"null",-4.5652621539465,0.998674887848312
"x4",-11.2728008436483,0.00122004848333144
"x2",-13.7283326978752,0.000104701560593395
"x3",-19.4351286299317,3.47955072723881e-07
"x1",-22.6372991530009,1.41526636048948e-08
"int12_3",-35.824342920513,2.65324798565646e-14
"int23_1",-39.885472130312,4.57142750585474e-16
"int12_4",-41.6863512043955,7.54987902203204e-17
"main",-42.3306872990907,3.96376941447517e-17
"int13_2",-42.4061100129627,3.67580711247452e-17
"int24_1",-49.0645538228618,4.71658112906656e-20
"int14_2",-49.6842565612621,2.53801292450328e-20
"int23_4",-51.1720863004121,5.7324144704212e-21
"int12",-51.5689769912636,3.85451860861308e-21
"int24_3",-53.3602586193972,6.42726816021492e-22
"int34_2",-53.4932900591376,5.62667200800231e-22
"int23",-55.4133740967903,8.24839969469494e-23
"int34",-56.2304762157639,3.64339917856597e-23
"int24",-57.7420158781197,8.03624968112928e-24
"int13",-57.8773696050395,7.01891599799956e-24
"int14",-58.1503122701647,5.34235263738942e-24
"int13_4",-64.6662540585213,7.9048746649562e-27
"int34_1",-65.2840425429424,4.26179797438593e-27
"int14_3",-65.2981650657407,4.20203364022513e-27
"int123_4",-94.6754263073261,7.3295459908886e-40
"int124_3",-97.3453463924485,5.07627935779681e-41
"int234_1",-101.05048742639,1.24859964885856e-42
"int134_2",-102.195484444736,3.97335456726745e-43
"full",-199.526692770912,2.13182047255386e-85
