"model","log_marginal","post_prob"
"null",-7.69763521484911,0.999767450924196
"x1",-16.0783448379383,0.000229193897382562
"x2",-20.6034134081286,2.48308015759725e-06
"x3",-21.9711319130234,6.32409142873532e-07
"x4",-22.9417661213453,2.3958358510854e-07
"int12_3",-30.7852716089904,9.39865931155606e-11
"int12_4",-33.8625459655365,4.33134357838401e-12
"int13_2",-33.8863668580405,4.2293862865813e-12
"main",-35.035190331427,1.3407557174397e-12
"int23_1",-35.3136724157221,1.01486067690179e-12
"int14_2",-36.2731726587243,3.88777179015543e-13
"int24_1",-36.7404178458477,2.43656924266644e-13
"int12",-45.97760839743,2.37201741306497e-17
"int13",-49.450540634938,7.35940267146164e-19
"int14",-49.8386892710851,4.9919675693987e-19
"int34",-50.217682519027,3.41725257161441e-19
"int24",-50.3096182417382,3.11709401977882e-19
"int23",-50.8092098402252,1.89138537914105e-19
"int14_3",-58.7514237020574,6.72233843589286e-23
"int34_1",-58.753884502789,6.70581643756184e-23
"int13_4",-58.7794385960259,6.53662633573161e-23
"int24_3",-67.0219075330486,1.72065928656744e-26
"int34_2",-67.0531615749618,1.66771342498496e-26
"int23_4",-67.1837326370076,1.46357550745058e-26
"int123_4",-92.1383854334853,2.1269002668954e-37
"int124_3",-92.357479777148,1.70842399016374e-37
"int134_2",-95.3699006814723,8.40074660985496e-39
"int234_1",-97.0219719432125,1.61002438087902e-39
"full",-199.176539227711,6.94492531604162e-84
