"model","log_marginal","post_prob"
"null",-8.81119636063556,0.99999544130883
"x2",-21.6293321840544,2.71114261679369e-06
"x1",-22.3812794848448,1.27816170163631e-06
"x3",-23.7543638907447,3.23789543660504e-07
"x4",-24.0307644059199,2.45597307425217e-07
"int12_3",-44.3781666194895,3.57650715938367e-16
"int12_4",-49.7111404124746,1.72734070885579e-18
"main",-54.0946486401299,2.15597923488398e-20
"int13_2",-55.0297898959252,8.46287422548521e-21
"int23_1",-55.544673719775,5.0571598691449e-21
"int14_2",-56.4547662357897,2.03544103253802e-21
"int12",-58.5020463405171,2.6274597562489e-22
"int24_1",-58.6857098968174,2.18661339289458e-22
"int14_3",-65.9612954319208,1.51364960988374e-25
"int24_3",-66.2517772749167,1.13206324896994e-25
"int34_2",-66.3315429826058,1.04527096052985e-25
"int23_4",-66.3771126328014,9.98707330202069e-26
"int13_4",-66.687923746583,7.31904952474543e-26
"int34_1",-67.1098072064172,4.7999092590089e-26
"int14",-67.8650510774981,2.25545819337508e-26
"int13",-69.3429194086692,5.1452291367407e-27
"int34",-69.5248101621101,4.28953849685789e-27
"int24",-69.8609000068049,3.06512792528761e-27
"int23",-69.9072755296977,2.92622671666035e-27
"int124_3",-102.669528710671,1.72918794787694e-41
"int123_4",-103.785286992979,5.6659734451998e-42
"int134_2",-112.484676676276,9.44447017332144e-46
"int234_1",-116.523705547021,1.6636028227105e-47
"full",-206.212914531777,1.86003493097841e-86
