"model","log_marginal","post_prob"
"x1",-2.08783902871068,0.999328527582127
"null",-9.39322027120488,0.000671462129508976
"x4",-20.5081536749141,9.99694446483507e-09
"x2",-24.4397113842975,1.96071043890815e-10
"x3",-25.2433556343678,8.77799234606909e-11
"int12_3",-27.7733731722264,6.99234007190291e-12
"int13_2",-30.8723650190694,3.15317070818119e-13
"int12_4",-31.4879565540728,1.70372492366862e-13
"int24_1",-32.7684532811875,4.73463837745241e-14
"int23_1",-32.9136995368463,4.09455931375172e-14
"main",-35.9624771889156,1.94151100165696e-15
"int14_2",-40.5959519709358,1.88732775192246e-17
"int34_1",-41.8682750960337,5.28791436715964e-18
"int13_4",-42.1688940440541,3.91495940616353e-18
"int12",-43.533520632543,1.00017838801333e-18
"int24",-44.4233231427626,4.10810131608166e-19
"int14_3",-45.2141821417638,1.86283953602322e-19
"int13",-46.6837533613802,4.2849797628719e-20
"int34",-47.8664650876515,1.31311752882122e-20
"int23",-48.7295007886335,5.53977283272796e-21
"int14",-51.6921526805097,2.86304772660095e-22
"int24_3",-65.2021286621376,3.88615902418217e-28
"int23_4",-65.4564925292837,3.01336503246436e-28
"int34_2",-66.130940187034,1.53512183243411e-28
"int234_1",-87.2656107259463,1.01735390486931e-37
"int123_4",-87.3488742770312,9.36076097092032e-38
"int124_3",-87.4476215503934,8.48058398963266e-38
"int134_2",-89.2583388891046,1.38688742745234e-38
"full",-188.089344757335,1.66065998708898e-81
