"model","log_marginal","post_prob"
"null",-4.57861215769292,0.987614411852917
"x1",-8.95763143312802,0.0123823624219381
"x3",-17.2872123263239,2.98753149816066e-06
"x2",-20.5250870087057,1.17252303960902e-07
"x4",-20.5683568361294,1.12287015271704e-07
"int12_3",-23.1321767871443,8.64722343014985e-09
"int23_1",-30.9621900951786,3.43831061212416e-12
"int13_2",-31.2252610599011,2.64298585809617e-12
"main",-32.8501728050573,5.20480705775177e-13
"int12_4",-32.8909490980647,4.99684313351415e-13
"int12",-38.4786629325192,1.87060646527655e-15
"int14_2",-39.9454850852223,4.31469065590665e-16
"int24_1",-40.6879284413542,2.05357520263138e-16
"int13",-45.7285833902243,1.32856247594817e-18
"int23",-45.815100330603,1.21845123427335e-18
"int14",-47.9310139633514,1.46851550855498e-19
"int34_1",-48.430647097827,8.91026507154441e-20
"int34",-48.4770485896022,8.50626115799681e-20
"int14_3",-48.5192198483308,8.15500003552458e-20
"int24",-48.5259270056471,8.10048618820929e-20
"int13_4",-49.4797074996104,3.12096918296406e-20
"int23_4",-61.2224304668598,2.48021707569974e-25
"int34_2",-64.613036240176,8.35542058035512e-27
"int24_3",-64.9549286700097,5.93589649987714e-27
"int123_4",-82.9763895696149,8.84841116970491e-35
"int124_3",-84.1228301671394,2.81172258902749e-35
"int234_1",-90.3502547869298,5.5518320685222e-38
"int134_2",-92.4795897176147,6.60203634147662e-39
"full",-183.548274430716,1.85802120233019e-78
