"model","log_marginal","post_prob"
"x1",-7.01393835568221,0.526952659143564
"null",-7.29321334674361,0.398551100686566
"x3",-8.97041898527153,0.0744874074863428
"x4",-18.7104460289262,4.38573978371489e-06
"x2",-18.7268861391761,4.31422718631439e-06
"int12_3",-22.2086360239938,1.3267779610174e-07
"int12_4",-30.4683849482694,3.43269224722918e-11
"int12",-33.5791781945951,1.52979954685349e-12
"main",-33.7199881978714,1.32886701187701e-12
"int34_1",-34.0073742305585,9.96945350693223e-13
"int13_4",-35.5569371310089,2.1169214102054e-13
"int14_3",-35.7881119874234,1.6799902870128e-13
"int23_1",-35.8174332127995,1.63144607888801e-13
"int13_2",-37.3438424561284,3.54537038734726e-14
"int24_1",-41.0461133561729,8.74552308575506e-16
"int23_4",-45.7549606982877,7.8842316090991e-18
"int24_3",-46.1713290526605,5.19915655563309e-18
"int24",-46.9956597283359,2.27997786803308e-18
"int34_2",-47.650391176639,1.18463449931482e-18
"int34",-48.0384341292471,8.03636147581814e-19
"int14_2",-48.1576588099565,7.13314154861212e-19
"int14",-48.5683959224027,4.7304230338824e-19
"int23",-48.9679621544506,3.17227311785808e-19
"int13",-49.0121680838124,3.03509423494193e-19
"int123_4",-76.9960716887596,2.13263858294966e-31
"int124_3",-79.0934916280543,2.618299701254e-32
"int134_2",-89.404350129834,8.7110479669763e-37
"int234_1",-92.9683225165134,2.46749831048889e-38
"full",-179.747157013896,5.06626492038398e-76
