"model","log_marginal","post_prob"
"null",-7.71344488677593,0.691064763173519
"x1",-8.51854814728762,0.308934809671856
"x4",-22.9194072312541,1.72049419239083e-07
"x3",-23.1392837030103,1.38089950073373e-07
"x2",-23.3048981818191,1.17013674745777e-07
"int12_3",-34.5204415282101,1.57538980788994e-12
"int12_4",-40.1313238679355,5.762524603981e-15
"main",-46.6209777226231,8.75370555112554e-18
"int12",-47.4671084955532,3.75596908074805e-18
"int23_1",-48.861454789921,9.31461924711632e-19
"int13_2",-48.921667644758,8.77031104895318e-19
"int24_1",-51.4016019995694,7.34502351649075e-20
"int14_2",-51.7121463651424,5.38425334149724e-20
"int34_1",-52.4109643146087,2.6769034470194e-20
"int13_4",-53.4286508998976,9.67513511300858e-21
"int14_3",-53.4420553969747,9.54631013860151e-21
"int24",-61.7127160025845,2.4430551831237e-24
"int13",-61.9827971181373,1.86482695772528e-24
"int34",-62.1185105189913,1.6281670353371e-24
"int23",-62.2179028609214,1.47412194637894e-24
"int14",-62.4148284098399,1.21062526373206e-24
"int34_2",-68.22392254182,3.63205324293128e-27
"int24_3",-69.562642889877,9.52255185582399e-28
"int23_4",-69.580113592785,9.35763101772232e-28
"int124_3",-89.0741450932463,3.19901005953293e-36
"int123_4",-92.9628586308445,6.54890626943817e-38
"int134_2",-108.349767906647,1.36056402236353e-44
"int234_1",-108.566351166121,1.09561524890842e-44
"full",-194.068775773719,8.06170443724185e-82
