"model","log_marginal","post_prob"
"null",-11.1548006778708,0.999998520788481
"x2",-25.4454998890844,6.21766827168166e-07
"x3",-25.8380586790038,4.19895703987571e-07
"x1",-26.3891801624976,2.41987209899969e-07
"x4",-26.6021894030079,1.95561641710843e-07
"int12_3",-40.8934127852566,1.21530202035229e-13
"int12_4",-42.993052623058,1.4887515420919e-14
"int12",-56.7138722581626,1.63661289852976e-20
"int13_2",-60.7646016081674,2.84928941852417e-22
"int23_1",-60.8769385577583,2.54653264487844e-22
"main",-62.1151594197123,7.382386186152e-23
"int24_1",-67.0088069880166,5.53238792679137e-25
"int14_2",-67.0255762891276,5.44038719769419e-25
"int24_3",-69.9927207545039,2.7990801966025e-26
"int34_2",-70.2281506238034,2.21192016823689e-26
"int23_4",-70.3092428079854,2.03963079476416e-26
"int13_4",-70.6160047860745,1.50081280361814e-26
"int34_1",-72.4466682202495,2.40591067095748e-27
"int14_3",-72.4764035898352,2.33542320699146e-27
"int14",-75.9828511144594,7.00704296451691e-29
"int13",-76.563850935542,3.91931134057161e-29
"int23",-76.6352787839811,3.64912754955779e-29
"int24",-76.7311273893872,3.31560299519192e-29
"int34",-77.9280063565803,1.00176208956365e-29
"int123_4",-101.82565562682,4.18935712594521e-40
"int124_3",-102.542332057835,2.04596765924636e-40
"int234_1",-121.348076391695,1.39209146960666e-48
"int134_2",-121.596144730715,1.08625818390358e-48
"full",-208.664883034803,1.6690158833862e-86
