"model","log_marginal","post_prob"
"null",-10.8725436277453,0.960962928454144
"x3",-14.0766044407727,0.0390122234644531
"x2",-21.6759435493974,1.95366304794358e-05
"x1",-23.1688998439766,4.3900248820626e-06
"x4",-24.7302670891843,9.21242155808663e-07
"int12_3",-33.25632813777,1.82621765569471e-10
"int12_4",-38.2336511365043,1.25871852579375e-12
"int14_2",-44.3355201666393,2.81786754520417e-15
"int23_1",-44.9116298393454,1.58386923535099e-15
"main",-45.9372861046304,5.6791385883624e-16
"int13_2",-46.133306483308,4.66822626881942e-16
"int12",-48.8865497036903,2.97463415458673e-17
"int24_1",-48.9944031990792,2.67050491906822e-17
"int23_4",-52.0434369670812,1.26594501130538e-18
"int34_2",-52.5475589414969,7.64675982914394e-19
"int24_3",-56.7666095037674,1.12503768974717e-20
"int14_3",-57.3804775256243,6.08930289633461e-21
"int13_4",-57.8808377924474,3.69201855148313e-21
"int34_1",-59.0407344094328,1.15751645680733e-21
"int14",-59.044648556004,1.15299462306987e-21
"int23",-59.5944381973258,6.65359978675202e-22
"int34",-61.0864671398881,1.49650005783886e-22
"int24",-61.6019497593686,8.93728239645204e-23
"int13",-61.6481541482393,8.53373533777188e-23
"int124_3",-93.7422529530038,9.83669389920401e-37
"int123_4",-93.9925319828595,7.65868761086358e-37
"int234_1",-100.588627971481,1.0459387800632e-39
"int134_2",-104.852248015443,1.4717688523054e-41
"full",-198.362064795363,3.60613662075332e-82
