"model","log_marginal","post_prob"
"null",0.26425831677652,0.762388512628498
"x1",-0.905527328723238,0.236670916759662
"x3",-6.95237732258153,0.000559797955271487
"x4",-7.33775648290766,0.000380770474379536
"x2",-19.5450255214431,1.90157597823914e-09
"int13_4",-22.4130347350473,1.08032171817936e-10
"int34_1",-22.5676378360754,9.25571201379869e-11
"int14_3",-22.7133970589062,8.00032089791585e-11
"int12_3",-31.0495927240343,1.91753645721721e-14
"int12_4",-33.3179620493142,1.98428179923849e-15
"int13_2",-39.7098708982376,3.32378257678729e-18
"int23_1",-41.7591445738982,4.28197727080917e-19
"main",-42.3005270661802,2.49186740138694e-19
"int24_1",-44.6346602799547,2.41448078713045e-20
"int14_2",-44.7081202874302,2.24347109292057e-20
"int12",-46.8492376171913,2.63660478919966e-21
"int13",-55.5298606568437,4.47814705508689e-25
"int23",-57.5560685747679,5.90374285608687e-26
"int24",-57.9147928597269,4.12415952373602e-26
"int34",-57.9350197502698,4.04157859367345e-26
"int14",-58.0991429518471,3.42983500006893e-26
"int23_4",-64.9581373731793,3.60122120926619e-29
"int24_3",-65.6592081601771,1.78639965021037e-29
"int34_2",-65.6621835420203,1.78109232869575e-29
"int123_4",-91.0312680921725,1.71014526410557e-40
"int124_3",-93.4217486800628,1.56624779871782e-41
"int134_2",-102.366654195264,2.04238384796658e-45
"int234_1",-103.432091988951,7.03758434069383e-46
"full",-195.511970794082,7.20510564798459e-86
