"model","log_marginal","post_prob"
"null",8.75764232203769,0.840383561947756
"x2",6.51276702856679,0.0890308657254697
"int12_3",6.06197269280072,0.0567235109361674
"x3",4.60651358783986,0.0132332112664678
"x1",1.08792806022748,0.000392250013549381
"x4",0.207734178955867,0.000162667061572883
"int12_4",-1.37968926146437,3.32575598265742e-05
"int13_2",-1.96880878514724,1.84518120689158e-05
"int12",-1.9992951034608,1.78977724768245e-05
"int23_1",-3.93517346835138,2.58260323896098e-06
"main",-4.33690941511254,1.72816810876661e-06
"int14_2",-10.0265992727916,5.84231645892264e-09
"int24_1",-10.264947132034,4.60332796641785e-09
"int13",-10.768114805705,2.78322920802787e-09
"int14",-12.3568264591657,5.68303419143972e-10
"int34",-12.4988253729082,4.93072662186525e-10
"int23",-12.6860093073744,4.08900813363291e-10
"int24",-12.8942524421955,3.32031379726064e-10
"int14_3",-14.880232075598,4.55700110743711e-11
"int13_4",-15.5811780510967,2.26080010592694e-11
"int34_1",-16.0894023791614,1.36001326277001e-11
"int34_2",-16.5226017552157,8.81875028271076e-12
"int23_4",-16.6863094994463,7.48703175391507e-12
"int24_3",-17.3056200446803,4.0303848964916e-12
"int124_3",-27.3622164960934,1.72910822681248e-16
"int123_4",-27.5296570988649,1.46252617442131e-16
"int134_2",-34.8125605123129,1.00502966907006e-19
"int234_1",-37.4111325920492,7.47538160485082e-21
"full",-84.3050779508567,3.21996879933944e-41
