"model","log_marginal","post_prob"
"int12_3",30.5506597543241,0.99802728619978
"int12_4",24.2166730970934,0.00177144209816706
"int12",21.8058501192192,0.000158971709814798
"int23_1",20.4815350983899,4.22841046936555e-05
"int23",12.3059316491034,1.19002935700209e-08
"int24_1",10.9792081137861,3.15768616854022e-09
"int23_4",9.37837218874087,6.36993141209684e-10
"int13_2",7.52818330098434,1.00140079463538e-10
"int123_4",7.19168664194189,7.15268813072851e-11
"main",4.97228023032109,7.77308347869522e-12
"int124_3",4.85578073265351,6.91828171762727e-12
"int24",4.36070801173997,4.21687659727669e-12
"int14_2",3.55902374751657,1.89157619468646e-12
"int13",-0.109688564186094,4.82527786263447e-14
"int34",-0.11816692503038,4.78454035341884e-14
"int14",-2.3209805933214,5.28652634751582e-15
"x3",-3.74899569612484,1.26762653553704e-15
"x2",-3.75471200938443,1.26040105638997e-15
"int34_2",-4.26467557295936,7.56892839859309e-16
"x4",-5.19164261603456,2.99541999977461e-16
"int234_1",-5.56271641483796,2.06681888887929e-16
"null",-14.0467139948992,4.27315935097304e-20
"int134_2",-20.6648941076354,5.70834200578544e-23
"int34_1",-22.6408217857886,7.91362557075507e-24
"int13_4",-22.8561431485967,6.38061614262854e-24
"int14_3",-23.4789786653896,3.42269807196726e-24
"x1",-29.8733256767609,5.7192485111515e-27
"full",-44.1182547871561,3.72258703152048e-33
"int24_3",-45.3369907927528,1.10041002413442e-33
