"model","log_marginal","post_prob"
"int12_3",25.6484631769669,0.99976038428004
"int12",16.8794850048457,0.000155445119709234
"int13_2",15.7869081929202,5.21287140055242e-05
"main",14.6361780870973,1.64938209627436e-05
"int23_1",14.0557970132762,9.23134492121896e-06
"int12_4",13.6513766303938,6.16066278644025e-06
"int24",9.22878720980749,7.39471186829629e-08
"int24_1",8.53509627227728,3.69534601758997e-08
"int14",7.69071614048941,1.58834733392511e-08
"int13",7.2626916651796,1.03527758386782e-08
"int14_2",7.14296160804625,9.18456744193379e-09
"int34",6.93974894436029,7.49556835505316e-09
"int23",5.72539043432042,2.22543733167874e-09
"x3",0.326743276726283,1.00649749599598e-11
"int34_1",-0.974198914141429,2.74044243608366e-12
"int14_3",-1.12860270628384,2.34835618639809e-12
"x2",-6.23895075455859,1.41699399937228e-14
"x1",-7.63192155165819,3.5189126014903e-15
"int124_3",-8.2752551505421,1.84932077489513e-15
"int123_4",-8.94400652419878,9.47495633302999e-16
"null",-13.2108229152109,1.32899211182034e-17
"int134_2",-14.5693767617833,3.41593787986684e-18
"int234_1",-15.2713985095573,1.69287851431535e-18
"int34_2",-24.5451067843521,1.58893255245416e-22
"int24_3",-24.7719606038522,1.26643848778882e-22
"int23_4",-25.061034377912,9.48507906885269e-23
"x4",-29.0817540414095,1.70162787948864e-24
"int13_4",-43.9572187000997,5.89565925895432e-31
"full",-62.9734227735736,3.25012361757399e-39
