"rep","n","tau_label","tau_sd","tau_var","seed","n_y0","n_y1","n_y01","best_model","best_formula","log_marginal","tau_map","correct","chosen_post_prob","error"
1,100,"big",0.7071068,0.50000002660624,200301,4,0,4,"int12_3","~x1 * x2 + x3",54.0734674318695,NA,1,0.992577334041311,NA
2,100,"big",0.7071068,0.50000002660624,200302,1,3,4,"int12_3","~x1 * x2 + x3",67.0035926009498,NA,1,0.927486726550273,NA
3,100,"big",0.7071068,0.50000002660624,200303,1,1,2,"int12_3","~x1 * x2 + x3",31.1870455922312,NA,1,0.998646887142492,NA
4,100,"big",0.7071068,0.50000002660624,200304,2,0,2,"int12_3","~x1 * x2 + x3",37.1875693256635,NA,1,0.983576299848262,NA
5,100,"big",0.7071068,0.50000002660624,200305,2,0,2,"int12_3","~x1 * x2 + x3",34.6806946732711,NA,1,0.996071746346731,NA
6,100,"big",0.7071068,0.50000002660624,200306,2,0,2,"int12_3","~x1 * x2 + x3",50.1099149907919,NA,1,0.994208104686422,NA
7,100,"big",0.7071068,0.50000002660624,200307,1,0,1,"int12_3","~x1 * x2 + x3",21.6534991849648,NA,1,0.999739933102923,NA
8,100,"big",0.7071068,0.50000002660624,200308,3,0,3,"null","~1",33.7632608590901,NA,0,0.993043980313801,NA
9,100,"big",0.7071068,0.50000002660624,200309,7,2,9,"int12_3","~x1 * x2 + x3",118.656057597469,NA,1,0.993908232433929,NA
10,100,"big",0.7071068,0.50000002660624,200310,4,1,5,"int12_3","~x1 * x2 + x3",71.9370917451688,NA,1,0.99771506360453,NA
11,100,"big",0.7071068,0.50000002660624,200311,1,0,1,"int12_3","~x1 * x2 + x3",30.0996056376019,NA,1,0.999357123422968,NA
12,100,"big",0.7071068,0.50000002660624,200312,1,0,1,"int12_3","~x1 * x2 + x3",10.5885745835579,NA,1,0.999707678327384,NA
13,100,"big",0.7071068,0.50000002660624,200313,6,0,6,"int12_3","~x1 * x2 + x3",93.8247159321126,NA,1,0.971441105506412,NA
14,100,"big",0.7071068,0.50000002660624,200314,3,0,3,"int12_3","~x1 * x2 + x3",54.8662039002755,NA,1,0.999749810938253,NA
15,100,"big",0.7071068,0.50000002660624,200315,4,1,5,"int12_3","~x1 * x2 + x3",64.4097117088511,NA,1,0.990928914948778,NA
16,100,"big",0.7071068,0.50000002660624,200316,1,0,1,"int12_3","~x1 * x2 + x3",25.8542190366386,NA,1,0.999385445904733,NA
17,100,"big",0.7071068,0.50000002660624,200317,1,2,3,"int12_3","~x1 * x2 + x3",44.8556904912807,NA,1,0.783014485734629,NA
18,100,"big",0.7071068,0.50000002660624,200318,2,2,4,"int12_3","~x1 * x2 + x3",50.6087994589187,NA,1,0.967812771796041,NA
19,100,"big",0.7071068,0.50000002660624,200319,1,1,2,"int12_3","~x1 * x2 + x3",25.6540943348601,NA,1,0.996796277932561,NA
20,100,"big",0.7071068,0.50000002660624,200320,1,0,1,"null","~1",8.75764232203769,NA,0,0.840383561947756,NA
21,100,"big",0.7071068,0.50000002660624,200321,2,0,2,"null","~1",20.1843519344458,NA,0,0.903180707518774,NA
22,100,"big",0.7071068,0.50000002660624,200322,1,2,3,"int12_3","~x1 * x2 + x3",46.1557924320849,NA,1,0.838895133710183,NA
23,100,"big",0.7071068,0.50000002660624,200323,3,0,3,"int12_4","~x1 * x2 + x4",44.8977085025101,NA,0,0.841658705617078,NA
24,100,"big",0.7071068,0.50000002660624,200324,2,0,2,"int12_3","~x1 * x2 + x3",33.4218938771751,NA,1,0.998543608302912,NA
25,100,"big",0.7071068,0.50000002660624,200325,1,2,3,"int12_3","~x1 * x2 + x3",30.5506597543241,NA,1,0.99802728619978,NA
26,100,"big",0.7071068,0.50000002660624,200326,2,2,4,"int12_3","~x1 * x2 + x3",56.2299748487268,NA,1,0.990354817672657,NA
27,100,"big",0.7071068,0.50000002660624,200327,2,0,2,"int12_3","~x1 * x2 + x3",7.08633954756766,NA,1,0.998867096475716,NA
28,100,"big",0.7071068,0.50000002660624,200328,2,1,3,"int12_3","~x1 * x2 + x3",32.7264377659105,NA,1,0.99942916229813,NA
29,100,"big",0.7071068,0.50000002660624,200329,2,0,2,"int12_3","~x1 * x2 + x3",34.7868768821123,NA,1,0.999836676165814,NA
30,100,"big",0.7071068,0.50000002660624,200330,0,1,1,"int12_3","~x1 * x2 + x3",14.4276340005847,NA,1,0.999828547544899,NA
31,100,"big",0.7071068,0.50000002660624,200331,3,0,3,"int12_3","~x1 * x2 + x3",50.1259166750968,NA,1,0.999858254051055,NA
32,100,"big",0.7071068,0.50000002660624,200332,4,0,4,"int12_3","~x1 * x2 + x3",64.4160165327289,NA,1,0.998591066318316,NA
33,100,"big",0.7071068,0.50000002660624,200333,5,0,5,"int12_3","~x1 * x2 + x3",74.9494649767512,NA,1,0.996555903576923,NA
34,100,"big",0.7071068,0.50000002660624,200334,1,0,1,"int12_3","~x1 * x2 + x3",21.5022813161251,NA,1,0.999669123661338,NA
35,100,"big",0.7071068,0.50000002660624,200335,2,0,2,"int12_3","~x1 * x2 + x3",25.6484631769669,NA,1,0.99976038428004,NA
36,100,"big",0.7071068,0.50000002660624,200336,3,2,5,"int12_4","~x1 * x2 + x4",65.2696532656102,NA,0,0.595978037348197,NA
37,100,"big",0.7071068,0.50000002660624,200337,2,1,3,"int12_3","~x1 * x2 + x3",43.8020296123558,NA,1,0.991075313651259,NA
38,100,"big",0.7071068,0.50000002660624,200338,5,2,7,"int12_3","~x1 * x2 + x3",104.034043593421,NA,1,0.909742366690264,NA
39,100,"big",0.7071068,0.50000002660624,200339,2,0,2,"null","~1",32.3675690246831,NA,0,0.773011850311276,NA
40,100,"big",0.7071068,0.50000002660624,200340,2,0,2,"int12_3","~x1 * x2 + x3",34.6637565213607,NA,1,0.878151959841962,NA
41,100,"big",0.7071068,0.50000002660624,200341,3,1,4,"int12_3","~x1 * x2 + x3",66.0461953091642,NA,1,0.999791861829329,NA
42,100,"big",0.7071068,0.50000002660624,200342,2,1,3,"int12_3","~x1 * x2 + x3",-8.52251680408969,NA,1,0.878273372933977,NA
