"model","log_marginal","post_prob"
"int12_3",362.419862019936,0.999861655777409
"int12",353.534234723505,0.000138344217299432
"int12_4",336.454806426339,5.29004720112944e-12
"int124_3",327.867375554607,9.86247024104775e-16
"int123_4",326.573747231403,2.70501740208078e-16
"full",265.754468970431,1.043982265714e-42
"int13_2",248.417531797026,3.08572325702423e-50
"main",248.216760420939,2.52442849100552e-50
"int23_1",247.831078788264,1.71657849789266e-50
"int14",240.570680592494,1.20645963283471e-53
"int34",239.569260373511,4.43201804721001e-54
"int24",239.276536107497,3.30729539921977e-54
"int13",239.145044978897,2.89979378791023e-54
"int23",238.572831130471,1.63628066390572e-54
"int14_2",234.160460057758,1.98421801951855e-56
"int24_1",232.686441324105,4.54392534096064e-57
"int134_2",214.023963407131,3.56796026446633e-65
"int234_1",213.751374387309,2.71666508993648e-65
"x1",170.269870857814,3.55025096581818e-84
"int14_3",152.190765058209,4.99577842066983e-92
"int34_1",150.837015604435,1.29026004865007e-92
"int13_4",150.27169285461,7.33095745896326e-93
"x2",112.139971576848,2.01727247576872e-109
"null",106.983391182044,1.16222483647377e-111
"x3",99.8512617578384,9.28636391458171e-115
"x4",97.820601053199,1.21882389560808e-115
"int34_2",87.2454332901106,3.11317801952961e-120
"int24_3",86.547431692108,1.54905098807979e-120
"int23_4",86.4318891322056,1.38002265784489e-120
