"model","log_marginal","post_prob"
"int12_3",515.509893519508,0.999686602320356
"int12",507.442169333885,0.000313397679475994
"int123_4",486.093149726122,1.6762329243358e-13
"int124_3",479.689176571507,2.77411310164712e-16
"int12_4",468.713141584783,4.74561755110724e-21
"full",429.040617876453,2.79727140523703e-38
"int23_1",411.351068753824,5.81113593337081e-46
"main",410.62542973821,2.81267798653428e-46
"int13_2",409.7488666145,1.17066729743866e-46
"int23",404.692114953835,7.45270865552357e-49
"int34",403.566081000185,2.41703985391418e-49
"int13",402.716621410567,1.03363736213394e-49
"int14",401.435791606943,2.87151363683109e-50
"int24",401.171268553557,2.20409333181388e-50
"int234_1",380.066744496034,1.50539905574882e-59
"int134_2",378.140640172453,2.19358849670992e-60
"int14_2",371.647328748229,3.32005928782311e-63
"int24_1",370.913857352906,1.59442193161188e-63
"int34_2",303.517527220673,8.56542629953265e-93
"x2",302.502573286264,3.10427430043805e-93
"int23_4",300.757665427777,5.42195907399419e-94
"int24_3",299.834654864261,2.15425862618735e-94
"int34_1",291.898705767768,7.70475688107478e-98
"int13_4",290.682971446398,2.28440042421062e-98
"int14_3",288.018182356624,1.59026329478423e-99
"x3",285.922383421492,1.95557790745083e-100
"x1",283.273326850373,1.38294360764035e-101
"null",272.262130113578,2.28403360438693e-106
"x4",267.242454105358,1.5089849140315e-108
