"id","alpha_true"
1,0.104834363127271
2,-0.128197946529738
3,0.815965647262019
4,0.913519292920111
5,-0.938177339816915
6,-0.235823979663238
7,-0.52842184298683
8,-0.710025004429812
9,0.145977662792996
10,-0.0855562305551016
11,0.259900385643611
12,-0.0105527872748082
13,0.156752470663413
14,0.353894834815465
15,-0.977949677796913
16,-0.404910063423068
17,0.807718280638115
18,0.235217467577029
19,-1.37160296714995
20,-0.38070608895379
21,0.225737899296327
22,-0.233201753497835
23,0.0605050182348607
24,0.391717545385798
25,-1.61414534488408
26,1.11165651901252
27,-0.66794238282599
28,-0.53490002751381
29,1.73222018307337
30,-0.457380220352247
31,0.296311517838723
32,0.371729890169521
33,-0.522154162226808
34,0.342790346448503
35,-0.300020746639276
36,-0.144622590784858
37,-0.312532806068926
38,-0.0185086453002316
39,-1.49280878573322
40,-0.58439030102596
41,-0.571551423934035
42,-0.423994057805034
43,-0.692325353919683
44,-0.0604047272172742
45,0.106021161247591
46,0.130212760856969
47,0.443082402269922
48,-0.0918411891893319
49,-0.629182182213237
50,-0.353378102019095
