"id","alpha_true"
1,1.05771432873649
2,-0.154313156851204
3,-0.127908050085347
4,0.342237467056971
5,0.740097324367499
6,0.974297917346196
7,0.0910944185368809
8,-0.275570235715823
9,-1.02697140805833
10,-0.0451315968820885
11,0.860786322235869
12,-0.266097743656111
13,-1.66175603051715
14,-0.237726216640223
15,0.0584133444168394
16,-1.07341947456411
17,0.22411661673683
18,0.767215382551422
19,0.61889957032847
20,0.596678481233319
21,-1.13638436848011
22,0.212694894411555
23,0.41068116576164
24,0.717733800985507
25,-0.855613394640367
26,-0.0106429584794693
27,-1.27060901912352
28,-0.960225543945062
29,-0.783870877022876
30,-0.0177461299413449
31,-0.789913149979448
32,-0.29565270031929
33,0.12449885047722
34,-0.0626619716891342
35,-0.196675982990959
36,-0.71230534064312
37,0.154342148491845
38,0.545964310247744
39,-1.40809204826259
40,-0.0650967911138833
41,-0.167456502224529
42,-0.0603601790097259
43,-0.635868367840242
44,-0.415511063992906
45,0.264955540807718
46,-0.62166087891156
47,-0.664889323658369
48,-0.403737868530418
49,-0.63850844852189
50,0.66473282940865
