"model","log_marginal","post_prob"
"int12_3",345.510762074201,0.960960695963205
"int12",342.307397499626,0.0390393040366752
"int124_3",315.67068436752,1.05517510798828e-13
"int123_4",313.698908805458,1.46890358686414e-14
"int12_4",301.747413216957,9.47381078891361e-20
"main",255.106839900498,5.25752180559649e-40
"full",251.916429443111,2.16373179040568e-41
"int13_2",251.620479033173,1.60943631337835e-41
"int23_1",251.608679640798,1.59055754087077e-41
"int34",246.258134845095,7.5480940877273e-44
"int23",245.921177210344,5.38887939003134e-44
"int13",245.67297659928,4.20442207694138e-44
"int14",245.647873442077,4.10019153988141e-44
"int24",245.558351341788,3.7490841720712e-44
"int14_2",223.314983995944,8.19886043664059e-54
"int24_1",223.168319176967,7.08039965453979e-54
"int134_2",220.288480373224,3.97520629051697e-55
"int234_1",218.845989394572,9.39493541167929e-56
"x1",157.968955207818,3.42242371674113e-82
"int34_1",152.687957306057,1.74110727087502e-84
"int13_4",152.473652055466,1.40525112408082e-84
"int14_3",152.058995839666,9.28262989036599e-85
"x3",100.094697583719,2.5110944398714e-107
"null",92.362914152228,1.10151944182434e-110
"x2",89.7298978181894,7.91567039753176e-112
"x4",83.369175822463,1.3679216985127e-114
"int34_2",80.7613372270985,1.00807147740827e-115
"int24_3",80.2576648749062,6.09185003527209e-116
"int23_4",79.9484455436465,4.4715382940914e-116
