"model","log_marginal","post_prob"
"int12_3",429.65957423435,0.999907690781871
"int12",420.369299997765,9.23092181282266e-05
"int124_3",394.766758620763,7.01782654299454e-16
"int123_4",392.017635218757,4.49028085860861e-17
"int12_4",385.23161498944,5.07156932614424e-20
"full",331.072961105821,1.52875481360827e-43
"main",330.016568070182,5.31559851490666e-44
"int13_2",329.989459684164,5.17343681130767e-44
"int23_1",329.799797393115,4.27966586244693e-44
"int24",322.086833901517,1.91298858698098e-47
"int34",321.307642707307,8.77635017130661e-48
"int14",321.139887250314,7.42093578793114e-48
"int13",320.611153293172,4.37353326137919e-48
"int23",320.422781481618,3.62262679801759e-48
"int24_1",297.524955462305,4.11740993092247e-58
"int14_2",296.301729607339,1.21166864271205e-58
"int234_1",295.247295352547,4.22132597748254e-59
"int134_2",294.425572886595,1.85600592259889e-59
"int13_4",218.689391711132,2.38107893443482e-92
"int34_1",218.335894383726,1.67205998689566e-92
"x1",218.022747928734,1.22251466274156e-92
"int14_3",217.930369634139,1.11464017715949e-92
"int24_3",193.086411097518,1.80942502320934e-103
"int34_2",191.288948232825,2.99855755001383e-104
"int23_4",190.557492334453,1.44292955188052e-104
"x2",188.823997012221,2.54916340473338e-105
"x3",188.707279218202,2.26833806805858e-105
"null",170.197660465948,2.07530768879419e-113
"x4",161.021374271708,2.14719771621083e-117
