"id","alpha_true"
1,0.242774718632134
2,-0.554282362119978
3,0.104867393473392
4,-1.73949519712525
5,-0.921162325744724
6,-0.320745328860227
7,-1.62100365107379
8,0.386163292365139
9,-0.288023226479775
10,-1.14992899664986
11,0.222597695610764
12,0.33912167030034
13,-0.536179467690643
14,0.0750359297946336
15,-0.857858519812676
16,0.736007746943865
17,-0.500827091957756
18,0.354299537237519
19,0.16392628710482
20,0.355862839035702
21,-0.998436640772609
22,0.940219182858791
23,-1.80579190151703
24,-0.382950340067814
25,0.762724447942943
26,1.21523171763326
27,-1.11440086923406
28,0.350074912167551
29,0.239056714888167
30,0.102595514512243
31,-0.469166250620918
32,-0.115207397152139
33,0.156913074960369
34,0.675212396236053
35,-0.706162225225212
36,0.0229700753403477
37,-0.982416761733799
38,0.0800196174700899
39,-0.11938877158842
40,-0.605282407634603
41,0.547812438698456
42,-0.758150967929653
43,-0.426304675379269
44,0.568418610535987
45,0.764483362206908
46,0.449312864479009
47,0.747691637022027
48,0.262934332016079
49,0.0388981520875703
50,0.58170748252965
