"model","log_marginal","post_prob"
"int12_3",342.303349244065,0.999299817447574
"int12",335.039879984817,0.000700182398874256
"int12_4",319.707043145008,1.53548209953759e-10
"int124_3",308.910751686823,3.14394509148482e-15
"int123_4",306.975629421163,4.54006458266017e-16
"main",246.893948955545,3.66369862136617e-42
"int23_1",246.479967565074,2.42175334114391e-42
"int13_2",246.473845508763,2.40697252148951e-42
"full",246.294301498368,2.01138941046865e-42
"int14",239.931306140718,3.46802633842333e-45
"int24",238.79247710172,1.11044031249529e-45
"int34",237.945640591154,4.76122599483765e-46
"int23",237.411416958702,2.79066959310736e-46
"int13",237.399573948413,2.75781459942858e-46
"int14_2",229.370150742218,8.98319599155863e-50
"int24_1",228.364285945816,3.28540825797189e-50
"int134_2",213.837426643964,1.61307481368789e-56
"int234_1",211.78906306411,2.0799912623493e-57
"x1",175.690675651894,4.37251242092866e-73
"int34_1",164.861638026398,8.66442539876349e-78
"int14_3",164.376615491755,5.33454221623378e-78
"int13_4",163.716436069269,2.75667061029505e-78
"x3",105.219862572142,1.08553991275927e-103
"null",99.1676338462604,2.55385512631126e-106
"x2",98.2119901521453,9.82122078320387e-107
"x4",90.5350464887855,4.55104577071192e-110
"int23_4",89.2989815681201,1.32219353404515e-110
"int24_3",88.4205383752355,5.49277738065994e-111
"int34_2",87.4958723245086,2.17878629203667e-111
