"model","log_marginal","post_prob"
"int12_3",365.697372915057,0.999478802580749
"int12",358.138512581138,0.000521197417723752
"int123_4",338.48988428329,1.52655131824984e-12
"int124_3",330.351222452634,4.45795300057216e-16
"int12_4",300.734049780984,6.11731472287801e-29
"int13_2",284.714811602254,6.75295847661049e-36
"int13",279.339953066102,3.12768261433304e-38
"full",278.744600834618,1.72450511599714e-38
"main",278.015108560157,8.31476573593639e-39
"int23_1",274.247523572751,1.92135956873654e-40
"int14",270.287987144382,3.6644080273406e-42
"int34",269.278982137144,1.33597557738563e-42
"int23",268.493000731275,6.08767041137918e-43
"int24",268.392481369363,5.50549189144366e-43
"int134_2",255.516533165311,1.40877901252842e-48
"int234_1",241.563754653282,1.22808423986886e-54
"int14_2",234.001910467246,6.38500078579725e-58
"int24_1",232.707433568859,1.74975313831812e-58
"int13_4",160.372903539885,6.7373566596463e-90
"int14_3",157.473012546853,3.70751470373092e-91
"int24_3",156.701585286367,1.714179431431e-91
"int34_2",156.241647324218,1.08220057584279e-91
"int23_4",155.478733403852,5.04636262231877e-92
"int34_1",154.021310517746,1.17497259609488e-92
"x1",141.582348336589,4.65430781074908e-98
"x3",141.084310698241,2.82852553442826e-98
"x2",139.155136045597,4.10894376362261e-99
"null",111.236309846861,3.08132876405586e-111
"x4",106.401829958844,2.44990982761553e-113
