"model","log_marginal","post_prob"
"int12_3",408.197208729706,0.999861744968616
"int12",399.310936468572,0.000138255031263171
"int12_4",378.438641932133,1.19112846388469e-13
"int124_3",373.825291539333,1.18142453091187e-15
"int123_4",371.514729662902,1.1720380500156e-16
"int13_2",327.345550372524,7.70035726638103e-36
"main",326.599053685517,3.65015648401186e-36
"int23_1",326.247534223097,2.56831637335559e-36
"int24",319.359520560447,2.61952287633286e-39
"int34",318.793458855753,1.48725254489365e-39
"int14",318.050595007824,7.07559637519168e-40
"int13",317.993406068357,6.68230370306014e-40
"int23",316.87916295159,2.19288861514031e-40
"full",314.005223447291,1.23845578114296e-41
"int24_1",310.697034299096,4.53056340417596e-43
"int14_2",309.594316705895,1.50400072916263e-43
"int134_2",296.266983275717,2.45053370137569e-49
"int234_1",293.809606551933,2.09911159945316e-50
"x1",208.277767273961,1.49978740812531e-87
"x2",191.385972473299,6.91857147062444e-95
"int34_1",190.341738998237,2.43507081531192e-95
"int14_3",189.652873152836,1.22275925935504e-95
"int13_4",189.563175085784,1.11785528559665e-95
"int24_3",181.080876035186,2.31510084304671e-99
"int34_2",178.121184450862,1.20003023939377e-100
"int23_4",176.584497932105,2.58117657088534e-101
"null",165.221210458603,2.99781389591959e-106
"x3",164.909385834829,2.19472926646657e-106
"x4",156.552196463059,5.15109698149364e-110
