"model","log_marginal","post_prob"
"int12_3",483.053637004991,0.999899293988617
"int12",473.850432652009,0.000100706011382864
"int123_4",446.933533190299,2.05681148759192e-16
"int124_3",446.397265214917,1.2030848743506e-16
"int12_4",440.529541147046,3.40389443389014e-19
"main",388.050859765192,5.50521571596736e-42
"int23_1",386.987288168008,1.9005139653771e-42
"int13_2",386.934655770577,1.80307215034971e-42
"full",384.553225701703,1.66636896093784e-43
"int14",381.540792552776,8.19385121723865e-45
"int34",379.399945027636,9.63229571389985e-46
"int23",378.81548671963,5.36911602449781e-46
"int24",378.774937782969,5.15575901184506e-46
"int13",378.756660560916,5.06238199518718e-46
"int14_2",361.168478840875,1.16387045887035e-53
"int24_1",359.722972810179,2.74239085784806e-54
"int134_2",356.404168437139,9.92638068495344e-56
"int234_1",352.495719113952,1.99238357536433e-57
"x1",289.725342180197,1.09280990713974e-84
"int14_3",285.129510326739,1.10306272705742e-86
"int34_1",284.813956969746,8.04557575065416e-87
"int13_4",283.957237411059,3.41576946037239e-87
"x2",266.041953783115,5.66212861258251e-95
"x3",257.88774863917,1.62799636782673e-98
"int24_3",257.525691838652,1.13348078170361e-98
"int34_2",256.989597693784,6.63118939556425e-99
"int23_4",256.678321012268,4.85742033928166e-99
"null",248.737981762745,1.72965770761562e-102
"x4",239.765712081004,2.1945877645354e-106
