"model","log_marginal","post_prob"
"null",2.00573880906289,0.999777720414439
"x2",-6.45970587072446,0.000210575355805122
"x3",-9.93491256612526,6.51845170045425e-06
"x1",-10.28392963116,4.59799258392443e-06
"x4",-12.3734910882052,5.68961992785593e-07
"int12_3",-15.7822259175469,1.88229864418216e-08
"int12_4",-26.3517152371352,4.83523561299843e-13
"int12",-30.9256121840605,4.9888384019977e-15
"main",-31.6999466452526,2.29990688262868e-15
"int13_2",-32.4248279075332,1.11403367953211e-15
"int23_1",-32.830163655861,7.42785200003793e-16
"int14_2",-38.3483451767423,2.98090034414795e-18
"int24_1",-39.343754028178,1.10165823644055e-18
"int34_2",-45.6440024536195,2.02247778487824e-21
"int24_3",-45.9261707205387,1.52524510079848e-21
"int23_4",-46.0725383505164,1.3175678366185e-21
"int14",-47.3590106477283,3.63969644807211e-22
"int13",-47.4792863853196,3.22723117159584e-22
"int34",-47.6668996647641,2.67516555391974e-22
"int23",-47.6684502524983,2.67102068934339e-22
"int24",-47.6781935169074,2.64512259937191e-22
"int13_4",-52.0056113899004,3.49198285649794e-24
"int34_1",-52.2472731016438,2.7423302546226e-24
"int14_3",-52.2731096971497,2.67238523845678e-24
"int123_4",-77.6023938064712,2.67011978570079e-35
"int124_3",-77.6780746983617,2.47550011697802e-35
"int134_2",-94.8613678194451,8.53205345599304e-43
"int234_1",-95.3843597791347,5.05732711835249e-43
"full",-185.542903514047,3.53641321752956e-82
