"model","log_marginal","post_prob"
"int12_3",18.4207514894262,0.998418525024399
"x1",11.8911986470411,0.00145734998801402
"int12_4",9.08950698738767,8.84717532807311e-05
"main",8.1081721732142,3.31601387635486e-05
"int12",4.83415995092682,1.25525192895044e-06
"int23_1",4.19625593602882,6.63273588046096e-07
"int13_2",4.02825871905603,5.60702431547771e-07
"int14_2",-0.534301342616459,5.851103512539e-09
"null",-0.889375273183504,4.10233509728539e-09
"int24_1",-0.942526278756105,3.88998515698076e-09
"int14",-7.4538286085666,5.78262823405561e-12
"int34",-7.57779196029989,5.10844442148723e-12
"int23",-7.65527356952614,4.72757946331733e-12
"int13",-7.74743966427442,4.31133342406286e-12
"int24",-7.87464361944259,3.79636215371891e-12
"x2",-10.0660460904311,4.24281049495581e-13
"x4",-13.4080967992609,1.5004428327953e-14
"x3",-14.6375233862067,4.38819856165734e-15
"int14_3",-22.5496995843256,1.60720697332687e-18
"int34_1",-23.9658390677566,3.89987102812352e-19
"int13_4",-24.1736383689231,3.16813846920414e-19
"int123_4",-40.0862855204974,3.89071397178823e-26
"int124_3",-41.9735492977949,5.89387689021568e-27
"int34_2",-52.8694721048993,1.0923502434551e-31
"int24_3",-53.0769474015194,8.87680200916016e-32
"int134_2",-53.3590862148632,6.69460879278566e-32
"int23_4",-53.9963537120476,3.53967546896105e-32
"int234_1",-54.7935423376659,1.59495643421205e-32
"full",-147.418101488492,9.47139386517648e-73
