"model","log_marginal","post_prob"
"int12_3",0.0183024621589709,0.846140132640334
"int12_4",-1.7461916908818,0.144921299683224
"null",-4.53755902205405,0.00888907951988718
"x1",-9.78066462087571,4.69683130189786e-05
"int12",-12.7252444228181,2.47166838297114e-06
"x2",-16.7148819583079,4.57417352351973e-08
"x3",-20.1564087926027,1.46445665616439e-09
"x4",-20.5694264919159,9.68958584166906e-10
"int14_2",-35.2453339789654,4.0986381299553e-16
"main",-35.2878100372141,3.92818975198628e-16
"int23_1",-35.3008433494531,3.87732461901901e-16
"int13_2",-35.3587230956968,3.6592771883026e-16
"int24_1",-36.0457531333856,1.8408650567648e-16
"int34",-50.0872366991118,1.46853101690906e-22
"int14",-50.3172214115571,1.16681507686562e-22
"int24",-51.2073650330307,4.79090511086474e-23
"int23",-51.2130957472594,4.76352832197786e-23
"int13",-51.2709976119542,4.49554440062342e-23
"int13_4",-55.4651720057852,6.78071507874898e-25
"int34_1",-55.5503262493812,6.2272095155885e-25
"int14_3",-55.72303875782,5.23944623915576e-25
"int124_3",-56.6217089452437,2.13303452562557e-25
"int123_4",-58.2979480850854,3.99040040870948e-26
"int34_2",-63.7582710569073,1.69679095408558e-28
"int23_4",-63.9337410179689,1.4237138318733e-28
"int24_3",-64.5548508042215,7.6502944613141e-29
"int134_2",-95.9576490176691,1.76041950233488e-42
"int234_1",-97.6484242196475,3.2458005594584e-43
"full",-162.040951998177,3.51562335371139e-71
