"model","log_marginal","post_prob"
"null",1.42358955545988,0.99661930702137
"x1",-4.26952371289954,0.00335769789948137
"int12_3",-9.82413708918727,1.299282773973e-05
"x2",-10.1651942910237,9.23813745358477e-06
"x3",-12.8138318493976,6.53575469616931e-07
"x4",-14.7180275640669,9.73450902929268e-08
"int12_4",-16.7255968127259,1.30748828272957e-08
"int23_1",-22.3061540448754,4.92983738225084e-11
"main",-22.3611403578831,4.66608172831412e-11
"int13_2",-23.4845851923329,1.517212629037e-11
"int12",-24.319604060941,6.58267421939783e-12
"int14_2",-26.8393928688999,5.29751246486905e-13
"int24_1",-27.5190195833795,2.68481184632795e-13
"int14",-36.0703305486523,5.18951402687486e-17
"int23",-36.5671796096616,3.15753290164195e-17
"int34",-37.4684077562414,1.28218140335373e-17
"int24",-37.5947426479526,1.13001166655171e-17
"int13",-37.9865228846762,7.63721351377953e-18
"int14_3",-48.3778718150436,2.34438769031947e-22
"int13_4",-49.5413837118377,7.32356661014204e-23
"int34_1",-49.6720997959169,6.42618704018661e-23
"int24_3",-55.0823216326127,2.87292224718018e-25
"int34_2",-55.345382213958,2.20840190711366e-25
"int23_4",-55.437885342169,2.01328155813331e-25
"int123_4",-70.2136351113268,7.70686807111274e-32
"int124_3",-71.0122217482065,3.46781686943639e-32
"int134_2",-82.5839495479738,3.26978069500601e-37
"int234_1",-83.2586396238408,1.66534588574811e-37
"full",-178.321452629141,8.63474121203769e-79
