"model","log_marginal","post_prob"
"null",0.844282268202875,0.971977414785914
"x3",-2.74720698636365,0.0267850344046602
"x1",-5.87565761003754,0.00117279840262739
"int12_3",-9.32960522698528,3.70845467120359e-05
"int13_2",-10.126525099513,1.67145647431841e-05
"x2",-11.0241125044631,6.81204980877139e-06
"int23_1",-11.8382991889658,3.01773451773854e-06
"main",-12.9222288131062,1.02078992724259e-06
"x4",-15.2186504496771,1.02710095035565e-07
"int12",-25.1829074475514,4.83271629529135e-12
"int12_4",-25.9035433762493,2.35084011700621e-12
"int13",-26.0943832411353,1.94241665440065e-12
"int24_1",-27.0889166476434,7.18492141762982e-13
"int23",-27.813073285282,3.48276996744638e-13
"int14_2",-27.9697712992481,2.97763669604105e-13
"int24",-28.2637976176562,2.21910422555908e-13
"int34",-28.6131974327666,1.56471515422211e-13
"int14",-28.8336933325022,1.25509077118911e-13
"int13_4",-39.5275981010477,2.84689405296662e-18
"int14_3",-40.7516175060769,8.37117520954701e-19
"int34_1",-40.7988987866165,7.98458654574243e-19
"int23_4",-45.2769883231012,9.06656662859585e-21
"int34_2",-45.7168522021926,5.8399940141824e-21
"int24_3",-46.2397808951509,3.46184290547709e-21
"int123_4",-70.8034199150999,7.43797089066414e-32
"int124_3",-71.6357758803583,3.23568973892159e-32
"int134_2",-72.41198966441,1.48888621330925e-32
"int234_1",-74.5156370219219,1.81659899357499e-33
"full",-178.768986038392,9.60737784976841e-79
