"model","log_marginal","post_prob"
"int12_3",34.859493890095,0.999437047533593
"int12_4",27.3774502768518,0.000562788467500363
"int12",19.2157351378538,1.60604363916028e-07
"x1",15.3538473669112,3.37723120197936e-09
"null",9.25821241511568,7.60781896768244e-12
"int13_2",8.91197436748197,5.38134575017546e-12
"main",8.00298173754092,2.16830520826886e-12
"x2",7.16302832817887,9.36123790004322e-13
"int23_1",7.04661733444868,8.33252508996898e-13
"int14_2",6.24586138245573,3.7412156185003e-13
"int24_1",2.66496616562418,1.04195678199876e-14
"int14",-3.77466426667633,1.66400161532008e-17
"x3",-4.05939659853523,1.25168792607622e-17
"x4",-4.80888781565913,5.91556407966626e-18
"int13",-5.95505504127362,1.88027798738387e-18
"int23",-7.63780259545274,3.49473367251848e-19
"int24",-7.7134731135618,3.24004316500013e-19
"int34",-7.8624235316442,2.7916595343052e-19
"int14_3",-17.3739439825645,2.06567315268026e-23
"int13_4",-24.5007745859826,1.65927511748518e-26
"int34_1",-24.8226125719623,1.20266850827784e-26
"int123_4",-25.9089995600285,4.05820577961396e-27
"int124_3",-25.9719360543831,3.81066782289156e-27
"int24_3",-35.0832256087877,4.20744372870856e-31
"int23_4",-36.0061700307797,1.67181665233795e-31
"int34_2",-36.5406906758977,9.79601136085094e-32
"int134_2",-49.9997945114891,1.39905488738422e-37
"int234_1",-55.0772021990436,8.72458165981233e-40
"full",-132.838615411514,1.47703895258281e-73
